equipment_id,date,temperature_c_mean,pressure_psi_mean,vibration_mm_s_mean,vibration_mm_s_max,flow_rate_mean,energy_kwh_sum,operating_hours_sum
EQ-0016,2024-10-10,66.33500000000001,914.2,2.8325,2.903,89.97999999999999,2467.8,24.0
EQ-0016,2024-10-11,66.495,901.35,2.4074999999999998,2.457,88.375,2448.0,24.0
EQ-0016,2024-10-12,66.375,903.95,2.675,2.745,85.07499999999999,2368.1000000000004,24.0
EQ-0016,2024-10-13,64.99000000000001,880.7,2.5855,2.717,88.39500000000001,2344.5,24.0
EQ-0016,2024-10-14,64.07,904.95,2.3994999999999997,2.431,94.17500000000001,2374.1,24.0
EQ-0016,2024-10-15,64.815,899.85,2.509,2.57,89.425,2292.7,24.0
EQ-0016,2024-10-16,65.13999999999999,902.55,2.161,2.217,86.91,2405.8,24.0
EQ-0016,2024-10-17,65.30499999999999,903.45,2.4505,2.515,88.96000000000001,2430.4,24.0
EQ-0016,2024-10-18,64.14500000000001,892.8499999999999,2.4465000000000003,2.458,87.21000000000001,2432.3,24.0
EQ-0016,2024-10-19,64.44999999999999,904.75,2.494,2.498,89.005,2458.7,24.0
EQ-0016,2024-10-20,65.45,913.6,2.393,2.469,87.775,2310.1000000000004,24.0
EQ-0016,2024-10-21,65.57499999999999,890.8,2.559,2.595,88.97,2389.1,24.0
EQ-0016,2024-10-22,64.7,909.5,2.591,2.671,85.09,2332.6,24.0
EQ-0016,2024-10-23,65.995,895.2,2.7055,2.818,86.97,2400.9,24.0
EQ-0016,2024-10-24,65.86500000000001,891.95,2.6174999999999997,2.621,92.50999999999999,2233.1,24.0
EQ-0016,2024-10-25,66.405,898.05,2.801,2.846,91.12,2441.4,24.0
EQ-0016,2024-10-26,67.65,885.55,2.67,2.704,90.195,2381.8,24.0
EQ-0016,2024-10-27,65.275,887.9,2.6174999999999997,2.702,90.5,2435.0,24.0
EQ-0016,2024-10-28,63.595,904.4,2.5425,2.58,88.42,2367.8,24.0
EQ-0016,2024-10-29,64.815,911.65,2.2695,2.272,90.22999999999999,2440.6000000000004,24.0
EQ-0016,2024-10-30,66.79499999999999,894.8,2.5025,2.639,86.5,2438.8999999999996,24.0
EQ-0016,2024-10-31,66.905,913.4,2.3514999999999997,2.392,87.005,2561.4,24.0
EQ-0016,2024-11-01,66.545,875.0,2.4715,2.499,91.565,2387.5,24.0
EQ-0016,2024-11-02,64.13,912.35,2.5824999999999996,2.635,91.77000000000001,2400.5,24.0
EQ-0016,2024-11-03,65.58,900.35,2.5004999999999997,2.526,91.33500000000001,2469.7,24.0
EQ-0016,2024-11-04,63.870000000000005,910.45,2.549,2.576,90.675,2426.3,24.0
EQ-0016,2024-11-05,62.735,892.05,2.6925,2.721,91.125,2434.9,24.0
EQ-0016,2024-11-06,65.66,906.2,2.6470000000000002,2.654,87.84,2524.5,24.0
EQ-0016,2024-11-07,65.35,898.15,2.4085,2.438,91.185,2311.2,24.0
EQ-0016,2024-11-08,65.86,905.95,2.6395,2.66,89.89,2369.1,24.0
EQ-0016,2024-11-09,64.945,900.05,2.521,2.553,89.47,2323.7,24.0
EQ-0016,2024-11-10,65.53999999999999,884.3,2.524,2.594,90.235,2383.2,24.0
EQ-0016,2024-11-11,67.71000000000001,915.2,2.6254999999999997,2.681,88.89500000000001,2346.9,24.0
EQ-0016,2024-11-12,67.19,912.7,2.792,2.795,91.81,2421.3,24.0
EQ-0016,2024-11-13,65.13,879.0,2.9299999999999997,2.985,88.63,2472.6,24.0
EQ-0016,2024-11-14,66.67500000000001,905.7,2.7089999999999996,2.723,56.41,1456.5,14.78
EQ-0016,2024-11-15,65.27,900.2,2.589,2.643,90.56,2452.3999999999996,24.0
EQ-0016,2024-11-16,62.435,894.1,2.6305,2.638,90.455,2318.0,24.0
EQ-0016,2024-11-17,64.5,915.4,2.5205,2.572,93.33000000000001,2434.3,24.0
EQ-0016,2024-11-18,65.57,893.85,2.4524999999999997,2.53,87.705,2442.1,24.0
EQ-0016,2024-11-19,65.43,900.45,2.7245,2.783,89.83,2435.3999999999996,24.0
EQ-0016,2024-11-20,65.425,897.85,2.528,2.616,88.655,2380.0,24.0
EQ-0016,2024-11-21,65.095,904.65,2.636,2.654,87.68,2438.5,24.0
EQ-0016,2024-11-22,67.25,903.05,2.614,2.68,92.30000000000001,2371.0,24.0
EQ-0016,2024-11-23,65.00999999999999,909.825,2.377,2.481,91.995,2427.5,24.0
EQ-0016,2024-11-24,67.72999999999999,907.75,2.441,2.481,89.09,2447.7,24.0
EQ-0016,2024-11-25,65.175,913.5999999999999,2.8075,2.891,91.475,2425.6,24.0
EQ-0016,2024-11-26,64.17,925.55,2.6835,2.713,93.25,2415.9,24.0
EQ-0016,2024-11-27,65.84,915.4,2.607,2.648,88.725,2333.8,24.0
EQ-0016,2024-11-28,65.605,897.75,2.7824999999999998,2.839,88.1,2367.7,24.0
EQ-0016,2024-11-29,62.480000000000004,892.8,2.9604999999999997,3.078,90.21000000000001,2396.8999999999996,24.0
EQ-0016,2024-11-30,62.39,893.8,3.0765000000000002,3.104,86.495,2376.4,24.0
EQ-0016,2024-12-01,63.625,892.6,2.748,2.893,87.86,2434.0,24.0
EQ-0016,2024-12-02,65.21000000000001,900.15,2.4905,2.522,88.68,2515.6,24.0
EQ-0016,2024-12-03,64.935,903.5,2.4610000000000003,2.499,91.6,2414.1000000000004,24.0
EQ-0016,2024-12-04,65.765,911.8,2.503,2.532,93.13499999999999,2452.4,24.0
EQ-0016,2024-12-05,65.38,884.05,2.3675,2.374,90.06,2469.0,24.0
EQ-0016,2024-12-06,66.73500000000001,890.5,2.4415,2.576,93.44999999999999,2439.5,24.0
EQ-0016,2024-12-07,68.465,906.55,2.7535,2.783,91.00999999999999,2526.8999999999996,24.0
EQ-0016,2024-12-08,65.715,906.2,2.839,2.895,90.96000000000001,2403.3,24.0
EQ-0016,2024-12-09,64.79499999999999,908.4000000000001,2.8425000000000002,2.869,90.88,2483.0,24.0
EQ-0016,2024-12-10,65.88,885.85,2.748,2.822,89.86500000000001,2336.3,24.0
EQ-0016,2024-12-11,65.705,915.6,2.2945,2.362,91.445,2482.8999999999996,24.0
EQ-0016,2024-12-12,66.16499999999999,922.0,2.2595,2.345,89.645,2372.8,24.0
EQ-0016,2024-12-13,67.235,903.9,2.1734999999999998,2.269,90.02000000000001,2400.0,24.0
EQ-0016,2024-12-14,67.265,901.95,2.549,2.642,88.81,2396.3999999999996,24.0
EQ-0016,2024-12-15,64.94999999999999,883.05,2.5679999999999996,2.647,91.315,2512.4,24.0
EQ-0016,2024-12-16,63.885000000000005,882.45,2.4105,2.527,89.03,2256.9,24.0
EQ-0016,2024-12-17,65.58500000000001,903.5,2.3555,2.436,88.77000000000001,2408.8,24.0
EQ-0016,2024-12-18,66.53,895.55,2.3259999999999996,2.377,89.10499999999999,2460.3,24.0
EQ-0016,2024-12-19,67.48,901.05,2.3445,2.363,89.175,2319.4,24.0
EQ-0016,2024-12-20,67.805,896.0,2.356,2.387,92.055,2443.5,24.0
EQ-0016,2024-12-21,64.97999999999999,908.7,2.5395,2.554,87.65,2474.7,24.0
EQ-0016,2024-12-22,64.03,893.85,2.742,2.789,88.9,2416.7,24.0
EQ-0016,2024-12-23,65.445,902.4,2.5365,2.693,91.18,2376.7,24.0
EQ-0016,2024-12-24,47.16,910.2,0.391,0.392,0.0,0.0,0.0
EQ-0016,2024-12-25,44.7,905.7,0.36450000000000005,0.404,27.15,701.9,7.06
EQ-0016,2024-12-26,63.349999999999994,905.8499999999999,2.2085,2.232,89.435,2429.1,24.0
EQ-0016,2024-12-27,64.375,893.25,2.4195,2.555,89.67,2372.2,24.0
EQ-0016,2024-12-28,63.595,910.95,2.194,2.251,91.42,2303.4,24.0
EQ-0016,2024-12-29,65.06,886.5999999999999,2.2855,2.297,88.975,2408.6000000000004,24.0
EQ-0016,2024-12-30,66.13499999999999,884.25,2.6005000000000003,2.708,87.955,2427.2,24.0
EQ-0016,2024-12-31,64.665,900.05,2.9610000000000003,3.024,90.585,2409.0,24.0
EQ-0017,2022-01-01,84.58500000000001,1215.35,3.3099999999999996,3.336,390.615,12021.0,24.0
EQ-0017,2022-01-02,84.07499999999999,1186.55,3.1955,3.232,394.5,12269.599999999999,24.0
EQ-0017,2022-01-03,86.0,1183.65,3.2489999999999997,3.256,394.875,11504.4,24.0
EQ-0017,2022-01-04,87.345,1204.0,3.075,3.216,404.08,12042.599999999999,24.0
EQ-0017,2022-01-05,87.83000000000001,1172.4,2.824,2.996,399.28499999999997,12451.6,24.0
EQ-0017,2022-01-06,88.36500000000001,1214.1999999999998,2.8209999999999997,2.85,401.115,11383.1,24.0
EQ-0017,2022-01-07,88.695,1214.45,3.158,3.231,416.28,12057.8,24.0
EQ-0017,2022-01-08,85.36500000000001,1185.45,3.2795,3.302,405.515,12007.7,24.0
EQ-0017,2022-01-09,86.69,1194.1,3.425,3.494,404.055,12370.1,24.0
EQ-0017,2022-01-10,87.41,1205.65,3.2175000000000002,3.263,395.855,11805.9,24.0
EQ-0017,2022-01-11,86.64,1191.25,3.404,3.444,387.78,11764.4,24.0
EQ-0017,2022-01-12,87.42,1197.8000000000002,2.908,3.053,396.73,12062.4,24.0
EQ-0017,2022-01-13,86.38499999999999,1202.35,2.8775,3.003,403.615,11712.2,24.0
EQ-0017,2022-01-14,83.55000000000001,1192.65,3.108,3.161,413.745,11846.599999999999,24.0
EQ-0017,2022-01-15,86.46000000000001,1207.0,3.061,3.176,405.23,12484.8,24.0
EQ-0017,2022-01-16,84.28,1193.1,3.5735,3.601,395.625,12207.3,24.0
EQ-0017,2022-01-17,85.03999999999999,1195.05,3.3515,3.39,407.57500000000005,12344.2,24.0
EQ-0017,2022-01-18,82.725,1197.9,3.4565,3.495,397.29999999999995,11535.9,24.0
EQ-0017,2022-01-19,84.69,1196.55,3.4154999999999998,3.567,406.745,12393.0,24.0
EQ-0017,2022-01-20,86.065,1187.5,3.4284999999999997,3.558,411.315,11869.5,24.0
EQ-0017,2022-01-21,83.36,1207.8,3.314,3.353,397.395,12046.099999999999,24.0
EQ-0017,2022-01-22,84.68,1207.35,3.3135,3.316,410.885,12090.5,24.0
EQ-0017,2022-01-23,84.66,1207.65,3.481,3.5,399.67,11779.0,24.0
EQ-0017,2022-01-24,84.04,1179.0500000000002,3.3369999999999997,3.421,387.70000000000005,12359.5,24.0
EQ-0017,2022-01-25,84.11,1203.0,3.3715,3.385,394.1,12189.7,24.0
EQ-0017,2022-01-26,82.12,1195.15,3.214,3.308,390.995,11649.9,24.0
EQ-0017,2022-01-27,82.025,1192.1,3.607,3.608,406.45,11834.9,24.0
EQ-0017,2022-01-28,84.435,1211.9499999999998,3.441,3.587,394.5,11874.0,24.0
EQ-0017,2022-01-29,85.38,1217.15,3.231,3.318,408.43,12442.4,24.0
EQ-0017,2022-01-30,83.02000000000001,1195.75,3.161,3.221,397.98,12304.9,24.0
EQ-0017,2022-01-31,83.695,1222.5,2.9855,3.035,398.15,12053.0,24.0
EQ-0017,2022-02-01,85.985,1197.95,3.0705,3.261,405.935,12444.6,24.0
EQ-0017,2022-02-02,85.855,1180.25,3.5185,3.621,403.85,12399.8,24.0
EQ-0017,2022-02-03,85.535,1208.1,3.4805,3.529,408.44,12299.599999999999,24.0
EQ-0017,2022-02-04,87.655,1214.5,3.5625,3.912,401.105,12021.7,24.0
EQ-0017,2022-02-05,87.29499999999999,1231.55,3.342,3.543,395.855,11974.5,24.0
EQ-0017,2022-02-06,86.19,1206.25,3.4585,3.523,407.41999999999996,12501.4,24.0
EQ-0017,2022-02-07,83.215,1198.1999999999998,3.4175,3.446,413.88,11529.4,24.0
EQ-0017,2022-02-08,83.17,1198.6999999999998,3.519,3.572,400.21000000000004,11641.5,24.0
EQ-0017,2022-02-09,81.6,1186.2,3.626,3.703,413.525,11924.9,24.0
EQ-0017,2022-02-10,84.34,1202.9,3.4505,3.476,398.625,11965.3,24.0
EQ-0017,2022-02-11,83.17,1220.8,3.55,3.757,384.435,11849.400000000001,24.0
EQ-0017,2022-02-12,84.94,1182.95,3.582,3.634,406.605,11864.7,24.0
EQ-0017,2022-02-13,87.14,1210.1,3.1015,3.309,385.605,11775.7,24.0
EQ-0017,2022-02-14,86.88,1214.3,3.0035,3.005,396.78,12416.4,24.0
EQ-0017,2022-02-15,84.92,1206.45,3.0220000000000002,3.049,389.31,12208.8,24.0
EQ-0017,2022-02-16,84.235,1211.0,2.85,2.996,418.35,12599.0,24.0
EQ-0017,2022-02-17,87.235,1190.45,3.2190000000000003,3.326,395.32,12137.0,24.0
EQ-0017,2022-02-18,84.92,1202.05,3.326,3.343,410.19,11733.8,24.0
EQ-0017,2022-02-19,85.53,1216.75,3.2685000000000004,3.337,396.205,12629.3,24.0
EQ-0017,2022-02-20,84.705,1209.05,3.2015000000000002,3.203,401.895,12526.0,24.0
EQ-0017,2022-02-21,84.03999999999999,1191.5500000000002,3.6125,3.627,390.99,12339.2,24.0
EQ-0017,2022-02-22,84.99000000000001,1218.4499999999998,3.5090000000000003,3.681,394.395,12737.1,24.0
EQ-0017,2022-02-23,86.065,1227.0,3.4415,3.474,394.475,11428.5,24.0
EQ-0017,2022-02-24,85.045,1196.85,3.4225000000000003,3.49,403.495,12612.0,24.0
EQ-0017,2022-02-25,87.19,1211.35,3.2435,3.25,398.90999999999997,12107.1,24.0
EQ-0017,2022-02-26,88.35,1196.4,3.503,3.525,394.88,12303.5,24.0
EQ-0017,2022-02-27,86.86500000000001,1176.4499999999998,3.296,3.385,390.92499999999995,12169.2,24.0
EQ-0017,2022-02-28,86.83000000000001,1185.8,3.7279999999999998,3.924,386.78999999999996,12282.6,24.0
EQ-0017,2022-03-01,86.85499999999999,1176.9,4.0344999999999995,4.196,393.27,12585.900000000001,24.0
EQ-0017,2022-03-02,90.83500000000001,1169.4,4.217499999999999,4.364,374.59000000000003,12477.5,24.0
EQ-0017,2022-03-03,91.43,1161.25,4.288,4.395,386.9,12023.0,24.0
EQ-0017,2022-03-04,57.66,1205.15,0.469,0.491,0.0,0.0,0.0
EQ-0017,2022-03-05,89.225,1211.35,3.215,3.316,167.61,5108.0,9.78
EQ-0017,2022-03-06,87.52000000000001,1206.6999999999998,3.349,3.513,393.045,12125.8,24.0
EQ-0017,2022-03-07,83.38499999999999,1198.65,3.1825,3.319,389.625,12124.9,24.0
EQ-0017,2022-03-08,83.67500000000001,1164.0,3.133,3.168,401.78499999999997,12452.8,24.0
EQ-0017,2022-03-09,84.155,1214.9,3.1505,3.202,398.155,11843.5,24.0
EQ-0017,2022-03-10,84.94,1193.0500000000002,3.0469999999999997,3.178,389.925,12333.2,24.0
EQ-0017,2022-03-11,84.045,1182.5,3.1944999999999997,3.291,402.41999999999996,11922.400000000001,24.0
EQ-0017,2022-03-12,83.765,1189.6,3.101,3.194,386.95500000000004,12745.7,24.0
EQ-0017,2022-03-13,83.725,1197.55,3.0195,3.073,408.095,12988.3,24.0
EQ-0017,2022-03-14,82.11,1201.95,3.159,3.242,401.87,12038.2,24.0
EQ-0017,2022-03-15,84.005,1196.0500000000002,3.3525,3.419,411.41499999999996,12240.0,24.0
EQ-0017,2022-03-16,87.825,1208.3,3.2104999999999997,3.316,222.585,7090.9,13.94
EQ-0017,2022-03-17,81.735,1190.65,3.1755,3.29,396.40999999999997,12451.3,24.0
EQ-0017,2022-03-18,85.075,1188.1,3.4585,3.498,390.02,12319.8,24.0
EQ-0017,2022-03-19,83.82,1198.9,3.2805,3.283,381.74,11542.5,24.0
EQ-0017,2022-03-20,83.765,1208.45,3.2510000000000003,3.29,381.84000000000003,11620.9,24.0
EQ-0017,2022-03-21,84.525,1196.9,3.3049999999999997,3.385,395.31,12103.2,24.0
EQ-0017,2022-03-22,87.75,1196.15,3.138,3.251,405.15999999999997,11841.7,24.0
EQ-0017,2022-03-23,85.46000000000001,1209.8,3.1055,3.13,391.63,11908.5,24.0
EQ-0017,2022-03-24,86.62,1192.35,3.1215,3.24,406.55,12439.8,24.0
EQ-0017,2022-03-25,84.75999999999999,1209.6999999999998,3.4555,3.524,380.445,12402.900000000001,24.0
EQ-0017,2022-03-26,87.25999999999999,1215.35,3.5404999999999998,3.566,400.21000000000004,12408.2,24.0
EQ-0017,2022-03-27,85.43,1192.05,3.856,3.908,394.88,12465.7,24.0
EQ-0017,2022-03-28,84.675,1202.6,3.5789999999999997,3.606,394.205,12258.8,24.0
EQ-0017,2022-03-29,85.675,1180.85,3.4844999999999997,3.534,403.84000000000003,11723.599999999999,24.0
EQ-0017,2022-03-30,84.41,1221.05,3.3655,3.377,410.41499999999996,12181.4,24.0
EQ-0017,2022-03-31,84.03,1219.85,3.44625,3.477,391.595,11989.400000000001,24.0
EQ-0017,2022-04-01,86.07,1175.75,3.524,3.54,404.825,11649.0,24.0
EQ-0017,2022-04-02,87.83,1203.9499999999998,3.5765000000000002,3.594,396.005,12363.2,24.0
EQ-0017,2022-04-03,85.92,1173.0,3.3165,3.35,393.52,11699.0,24.0
EQ-0017,2022-04-04,83.895,1196.95,3.2800000000000002,3.333,406.28,12199.2,24.0
EQ-0017,2022-04-05,83.405,1204.8,3.33,3.44,399.825,12616.7,24.0
EQ-0017,2022-04-06,83.35499999999999,1205.75,3.192,3.205,400.47,12048.1,24.0
EQ-0017,2022-04-07,81.955,1216.4,3.0675,3.147,393.33500000000004,12206.2,24.0
EQ-0017,2022-04-08,84.08,1190.8,3.293,3.297,399.78999999999996,11506.599999999999,24.0
EQ-0017,2022-04-09,85.2225,1185.4499999999998,3.3465,3.379,400.34000000000003,11784.900000000001,24.0
EQ-0017,2022-04-10,83.65,1219.5,3.4665,3.621,403.71500000000003,12687.7,24.0
EQ-0017,2022-04-11,82.92500000000001,1197.4,3.3745000000000003,3.432,397.905,12512.9,24.0
EQ-0017,2022-04-12,83.91,1212.1,3.5985,3.649,394.12,11749.400000000001,24.0
EQ-0017,2022-04-13,82.195,1203.6,3.2025,3.224,412.995,11385.1,24.0
EQ-0017,2022-04-14,84.185,1176.0,3.3525,3.464,398.41499999999996,11755.3,24.0
EQ-0017,2022-04-15,82.795,1199.9499999999998,3.453,3.509,412.54499999999996,11504.9,24.0
EQ-0017,2022-04-16,83.325,1212.15,3.3609999999999998,3.563,423.15999999999997,11568.4,24.0
EQ-0017,2022-04-17,87.59,1204.1,3.2065,3.329,390.0,12392.0,24.0
EQ-0017,2022-04-18,87.39500000000001,1190.6,3.2655000000000003,3.307,387.96500000000003,11804.0,24.0
EQ-0017,2022-04-19,83.445,1177.65,3.1885000000000003,3.282,395.755,11695.9,24.0
EQ-0017,2022-04-20,83.445,1201.5,3.423,3.547,411.045,12396.9,24.0
EQ-0017,2022-04-21,84.865,1209.9499999999998,3.3085,3.392,397.11,11840.2,24.0
EQ-0017,2022-04-22,84.975,1204.1,2.9195,2.921,413.05,12136.599999999999,24.0
EQ-0017,2022-04-23,84.625,1212.0,2.9074999999999998,2.963,392.695,11825.5,24.0
EQ-0017,2022-04-24,84.255,1208.8000000000002,3.5460000000000003,3.555,404.57500000000005,11748.8,24.0
EQ-0017,2022-04-25,84.465,1193.0500000000002,3.5860000000000003,3.589,405.305,12371.6,24.0
EQ-0017,2022-04-26,83.075,1199.4,3.7880000000000003,3.865,399.565,11939.4,24.0
EQ-0017,2022-04-27,82.505,1175.0,3.5185000000000004,3.696,398.07500000000005,11861.2,24.0
EQ-0017,2022-04-28,82.065,1200.9,3.222,3.371,396.115,12330.8,24.0
EQ-0017,2022-04-29,82.44,1194.6,3.7435,3.849,379.595,12144.9,24.0
EQ-0017,2022-04-30,83.08500000000001,1181.9,3.6915,3.693,390.3775,12413.8,24.0
EQ-0017,2022-05-01,80.94,1181.4,3.3695,3.416,405.86,11984.8,24.0
EQ-0017,2022-05-02,81.405,1205.3,3.456,3.592,412.38,11580.2,24.0
EQ-0017,2022-05-03,85.19999999999999,1212.75,3.5220000000000002,3.595,393.775,11909.599999999999,24.0
EQ-0017,2022-05-04,84.82,1220.3,3.569,3.691,401.185,12017.9,24.0
EQ-0017,2022-05-05,82.225,1197.6,3.588,3.83,394.355,12579.599999999999,24.0
EQ-0017,2022-05-06,84.49,1196.5,3.5134999999999996,3.558,393.0,12074.0,24.0
EQ-0017,2022-05-07,83.725,1204.6,3.5715000000000003,3.572,392.67499999999995,12353.3,24.0
EQ-0017,2022-05-08,83.325,1211.85,3.214,3.261,401.0,11525.0,24.0
EQ-0017,2022-05-09,82.65,1199.6,3.2185,3.257,405.105,11939.0,24.0
EQ-0017,2022-05-10,81.98,1198.5500000000002,3.3035,3.318,395.77,11767.85,24.0
EQ-0017,2022-05-11,82.495,1189.15,3.271,3.289,386.40999999999997,11921.8,24.0
EQ-0017,2022-05-12,81.125,1190.75,3.485,3.541,403.96500000000003,11658.6,24.0
EQ-0017,2022-05-13,83.555,1203.6,3.412,3.533,411.4,11675.8,24.0
EQ-0017,2022-05-14,85.28999999999999,1209.9,3.4045,3.468,413.87,11688.1,24.0
EQ-0017,2022-05-15,82.435,1199.85,3.0309999999999997,3.207,396.505,11520.7,24.0
EQ-0017,2022-05-16,80.45,1214.5,3.4645,3.512,393.935,11519.7,24.0
EQ-0017,2022-05-17,83.36,1216.5500000000002,3.4875,3.544,388.3,11779.4,24.0
EQ-0017,2022-05-18,83.47999999999999,1176.2,3.2785,3.451,394.025,11975.8,24.0
EQ-0017,2022-05-19,85.30000000000001,1221.6,2.9365,3.12,396.33000000000004,11703.0,24.0
EQ-0017,2022-05-20,84.57,1196.05,3.247,3.35,401.72,12174.7,24.0
EQ-0017,2022-05-21,81.775,1223.15,3.009,3.066,385.82,11738.0,24.0
EQ-0017,2022-05-22,82.305,1196.3000000000002,2.902,2.997,390.56,11875.900000000001,24.0
EQ-0017,2022-05-23,84.83,1197.85,2.6915,2.743,410.355,12226.5,24.0
EQ-0017,2022-05-24,84.185,1190.05,3.245,3.374,411.195,11868.7,24.0
EQ-0017,2022-05-25,85.62,1204.25,3.4400000000000004,3.507,399.77,12173.1,24.0
EQ-0017,2022-05-26,84.95,1196.05,3.8305,3.862,387.91,11958.0,24.0
EQ-0017,2022-05-27,86.635,1191.55,3.5895,3.81,394.96000000000004,11938.3,24.0
EQ-0017,2022-05-28,85.72,1218.0,3.409,3.613,411.255,11966.2,24.0
EQ-0017,2022-05-29,82.78,1222.5,3.566,3.682,397.845,12291.6,24.0
EQ-0017,2022-05-30,80.48,1212.1,3.195,3.32,392.8,11831.3,24.0
EQ-0017,2022-05-31,82.975,1189.1999999999998,3.2335000000000003,3.345,393.24,11955.8,24.0
EQ-0017,2022-06-01,85.795,1190.2,3.2750000000000004,3.285,380.49,12323.5,24.0
EQ-0017,2022-06-02,86.82499999999999,1208.1,3.2015000000000002,3.235,411.46500000000003,12082.3,24.0
EQ-0017,2022-06-03,87.745,1178.75,3.0505,3.072,401.405,12026.2,24.0
EQ-0017,2022-06-04,84.25,1200.4,3.0780000000000003,3.112,400.815,12144.5,24.0
EQ-0017,2022-06-05,83.62,1186.3,2.8995,2.934,384.39,12280.9,24.0
EQ-0017,2022-06-06,84.195,1176.9,3.4745,3.59,399.745,12322.900000000001,24.0
EQ-0017,2022-06-07,87.32,1206.3,3.3555,3.501,411.595,12261.1,24.0
EQ-0017,2022-06-08,84.52,1181.0500000000002,3.3945,3.433,397.20000000000005,12058.2,24.0
EQ-0017,2022-06-09,86.35,1197.25,3.386,3.535,400.475,12497.9,24.0
EQ-0017,2022-06-10,86.265,1203.25,3.2119999999999997,3.291,383.41499999999996,11191.7,24.0
EQ-0017,2022-06-11,83.935,1171.35,3.4255,3.561,407.57500000000005,12491.0,24.0
EQ-0017,2022-06-12,85.425,1200.9,3.422,3.603,397.72,11972.9,24.0
EQ-0017,2022-06-13,82.965,1199.35,3.4610000000000003,3.544,396.72,12673.0,24.0
EQ-0017,2022-06-14,86.99,1190.25,3.8575,3.981,385.525,12444.2,24.0
EQ-0017,2022-06-15,90.17,1181.5,4.151,4.184,400.79499999999996,12438.3,24.0
EQ-0017,2022-06-16,88.85499999999999,1166.3249999999998,4.009,4.041,394.675,12411.5,24.0
EQ-0017,2022-06-17,91.015,1165.625,4.189,4.319,392.78499999999997,12212.099999999999,24.0
EQ-0017,2022-06-18,92.74000000000001,1173.6,4.512499999999999,4.64,396.21500000000003,12308.2,24.0
EQ-0017,2022-06-19,92.89,1142.8,5.1355,5.345,385.77,13264.0,24.0
EQ-0017,2022-06-20,96.255,1134.25,5.4745,5.593,363.89,12076.9,24.0
EQ-0017,2022-06-21,59.595,1198.35,0.5455000000000001,0.557,0.0,0.0,0.0
EQ-0017,2022-06-22,86.205,1202.55,3.2605,3.351,228.36,6903.9,13.8
EQ-0017,2022-06-23,85.505,1203.85,3.0380000000000003,3.069,414.59000000000003,11371.8,24.0
EQ-0017,2022-06-24,86.295,1194.1,3.1215,3.278,402.335,11222.3,24.0
EQ-0017,2022-06-25,83.9,1210.85,3.3819999999999997,3.444,409.32,12021.400000000001,24.0
EQ-0017,2022-06-26,87.39,1202.8000000000002,3.574,3.594,271.07000000000005,7835.0,17.12
EQ-0017,2022-06-27,88.42,1207.85,3.6005,3.683,404.315,11505.3,24.0
EQ-0017,2022-06-28,86.11,1199.9499999999998,3.6125,3.637,402.7275,12286.900000000001,24.0
EQ-0017,2022-06-29,87.78,1204.75,3.319,3.49,416.165,12008.099999999999,24.0
EQ-0017,2022-06-30,86.545,1194.5500000000002,3.394,3.479,407.33500000000004,12102.5,24.0
EQ-0017,2022-07-01,85.545,1207.4499999999998,3.3914999999999997,3.502,418.56,12085.9,24.0
EQ-0017,2022-07-02,85.16499999999999,1178.4,3.458,3.521,389.125,11846.2,24.0
EQ-0017,2022-07-03,85.85,1200.5,3.3840000000000003,3.447,389.29999999999995,11181.2,24.0
EQ-0017,2022-07-04,83.705,1189.1,3.404,3.405,407.98,11841.6,24.0
EQ-0017,2022-07-05,89.305,1214.9499999999998,3.7720000000000002,3.832,396.425,12347.7,24.0
EQ-0017,2022-07-06,87.7,1184.9,3.653,3.71,404.71000000000004,12059.2,24.0
EQ-0017,2022-07-07,87.71000000000001,1207.85,3.5665,3.68,397.89,12158.8,24.0
EQ-0017,2022-07-08,86.64,1201.2,3.6239999999999997,3.771,400.575,11470.0,24.0
EQ-0017,2022-07-09,85.285,1185.1999999999998,3.8925,3.979,394.765,12350.5,24.0
EQ-0017,2022-07-10,84.81,1198.4,3.7865,3.823,403.75,11865.4,24.0
EQ-0017,2022-07-11,86.265,1202.8,3.7075,3.738,402.47,12433.3,24.0
EQ-0017,2022-07-12,84.525,1188.95,3.4924999999999997,3.54,396.78999999999996,11968.3,24.0
EQ-0017,2022-07-13,84.215,1203.2,3.317,3.426,397.83000000000004,12289.1,24.0
EQ-0017,2022-07-14,82.99000000000001,1206.1,3.371,3.425,390.895,11476.9,24.0
EQ-0017,2022-07-15,84.72,1193.9499999999998,3.35,3.41,407.845,12125.6,24.0
EQ-0017,2022-07-16,89.45500000000001,1201.1999999999998,3.0675,3.124,397.095,11563.8,24.0
EQ-0017,2022-07-17,88.41499999999999,1217.5,3.3495,3.559,402.13,12313.3,24.0
EQ-0017,2022-07-18,82.68,1204.55,3.481,3.512,401.07,12669.8,24.0
EQ-0017,2022-07-19,81.64500000000001,1204.6,3.5789999999999997,3.639,401.535,12564.1,24.0
EQ-0017,2022-07-20,81.41,1208.5,3.425,3.629,387.71,11825.7,24.0
EQ-0017,2022-07-21,80.60499999999999,1213.35,3.2525,3.367,402.68,11670.099999999999,24.0
EQ-0017,2022-07-22,81.52000000000001,1188.25,3.1295,3.188,390.675,12423.2,24.0
EQ-0017,2022-07-23,83.645,1181.75,3.0235000000000003,3.06,400.13,11423.3,24.0
