date,field_id,oil_volume_bbl,gas_volume_mcf,oil_price_usd,gas_price_usd,revenue_usd
2023-01-02,FIELD-001,4057.8,3769.3,74.7,4.286,319272.88
2023-01-02,FIELD-002,4789.7,4673.9,77.08,4.277,389180.35
2023-01-02,FIELD-003,2640.3,2459.7,72.96,4.252,203094.93
2023-01-02,FIELD-004,1953.1,2820.2,74.49,4.271,157531.49
2023-01-03,FIELD-001,4043.3,3834.7,75.81,4.216,322689.67
2023-01-03,FIELD-002,5049.0,4792.4,75.63,4.214,402051.04
2023-01-03,FIELD-003,2744.8,2582.7,71.5,4.35,207487.94
2023-01-03,FIELD-004,1764.9,2378.3,74.74,4.324,142192.4
2023-01-04,FIELD-001,3357.4,3298.1,74.47,4.254,264055.7
2023-01-04,FIELD-002,5121.8,5141.4,75.5,4.252,408557.13
2023-01-04,FIELD-003,2596.9,2439.6,72.51,4.208,198567.06
2023-01-04,FIELD-004,1917.3,2570.3,75.42,4.179,155344.05
2023-01-05,FIELD-001,4035.5,3642.3,74.15,4.291,314861.43
2023-01-05,FIELD-002,5028.2,4809.4,75.84,4.248,401769.02
2023-01-05,FIELD-003,2619.8,2477.8,71.75,4.19,198352.63
2023-01-05,FIELD-004,1889.4,2594.9,75.33,4.262,153387.97
2023-01-06,FIELD-001,4074.4,3668.6,74.57,4.18,319162.76
2023-01-06,FIELD-002,4916.1,4573.1,75.97,4.252,392920.94
2023-01-06,FIELD-003,2622.5,2411.5,71.39,4.347,197703.07
2023-01-06,FIELD-004,1899.6,2489.9,74.58,4.221,152182.04
2023-01-07,FIELD-001,4150.8,3787.5,75.16,4.309,328294.47
2023-01-07,FIELD-002,2757.0,2849.2,74.43,4.118,216936.52
2023-01-07,FIELD-003,2614.4,2513.9,71.49,4.274,197647.86
2023-01-07,FIELD-004,1923.6,2485.4,75.07,4.211,154870.67
2023-01-08,FIELD-001,3915.8,3527.1,75.32,4.289,310065.79
2023-01-08,FIELD-002,4376.3,4116.1,75.74,4.29,349119.03
2023-01-08,FIELD-003,2700.1,2576.8,73.46,4.23,209249.21
2023-01-08,FIELD-004,1914.8,2563.0,74.91,4.248,154325.29
2023-01-09,FIELD-001,4035.4,3846.6,74.62,4.289,317619.62
2023-01-09,FIELD-002,4565.8,4231.2,75.48,4.22,362482.25
2023-01-09,FIELD-003,2582.7,2383.1,72.03,4.257,196176.74
2023-01-09,FIELD-004,1946.0,2504.4,75.38,4.184,157167.89
2023-01-10,FIELD-001,4130.4,3930.0,74.82,4.243,325711.52
2023-01-10,FIELD-002,4788.5,4562.8,75.66,4.251,381694.37
2023-01-10,FIELD-003,2608.5,2463.4,71.54,4.287,197172.69
2023-01-10,FIELD-004,1575.2,2115.6,74.56,4.204,126340.89
2023-01-11,FIELD-001,4158.8,4024.5,75.56,4.266,331407.44
2023-01-11,FIELD-002,4926.8,4813.4,76.97,4.226,399557.22
2023-01-11,FIELD-003,2617.5,2386.2,72.48,4.258,199876.84
2023-01-11,FIELD-004,1147.1,1514.2,73.72,4.206,90932.94
2023-01-12,FIELD-001,4035.7,3803.2,74.79,4.284,318122.91
2023-01-12,FIELD-002,4767.0,4490.6,76.24,4.299,382741.17
2023-01-12,FIELD-003,2013.8,1938.6,71.37,4.254,151971.71
2023-01-12,FIELD-004,1840.6,2425.9,74.31,4.233,147043.82
2023-01-13,FIELD-001,3889.8,3653.9,74.7,4.251,306100.79
2023-01-13,FIELD-002,4910.6,4526.9,75.11,4.214,387911.52
2023-01-13,FIELD-003,2600.4,2493.3,72.6,4.224,199320.74
2023-01-13,FIELD-004,1515.3,1917.0,74.53,4.212,121009.71
2023-01-14,FIELD-001,4012.1,3795.8,75.06,4.335,317603.02
2023-01-14,FIELD-002,4950.3,4631.4,75.78,4.231,394729.19
2023-01-14,FIELD-003,1342.3,1391.3,71.17,4.192,101363.82
2023-01-14,FIELD-004,1381.6,1799.8,75.48,4.251,111934.12
2023-01-15,FIELD-001,3968.1,3773.2,74.61,4.227,312009.26
2023-01-15,FIELD-002,4858.4,4751.1,74.25,4.227,380819.1
2023-01-15,FIELD-003,1395.7,1362.6,71.52,4.265,105631.95
2023-01-15,FIELD-004,1494.1,1895.5,75.17,4.275,120414.76
2023-01-16,FIELD-001,3882.7,3740.9,75.37,4.196,308335.92
2023-01-16,FIELD-002,4918.1,4552.8,74.25,4.236,384454.59
2023-01-16,FIELD-003,3024.4,3054.6,72.91,4.22,233399.42
2023-01-16,FIELD-004,1675.0,2218.6,74.67,4.315,134645.51
2023-01-17,FIELD-001,3886.5,3713.4,73.94,4.281,303264.88
2023-01-17,FIELD-002,4821.7,4633.4,75.9,4.339,386071.35
2023-01-17,FIELD-003,3346.8,3372.1,70.73,4.297,251209.08
2023-01-17,FIELD-004,1339.4,1820.1,75.16,4.193,108300.98
2023-01-18,FIELD-001,4181.5,3954.4,74.08,4.346,326951.34
2023-01-18,FIELD-002,4916.4,4703.2,75.77,4.281,392650.03
2023-01-18,FIELD-003,3414.1,3367.5,71.75,4.286,259394.78
2023-01-18,FIELD-004,1837.0,2449.3,74.93,4.243,148038.79
2023-01-19,FIELD-001,3088.6,2852.6,74.14,4.269,241166.55
2023-01-19,FIELD-002,4769.9,4534.9,75.0,4.262,377070.24
2023-01-19,FIELD-003,3346.5,3389.7,70.61,4.279,250800.89
2023-01-19,FIELD-004,1395.0,1888.3,75.64,4.315,113665.81
2023-01-20,FIELD-001,3558.8,3630.0,75.36,4.25,283618.67
2023-01-20,FIELD-002,4852.9,4528.6,76.2,4.317,389340.95
2023-01-20,FIELD-003,3390.8,3379.6,70.31,4.244,252750.17
2023-01-20,FIELD-004,1797.0,2429.7,76.21,4.292,147377.64
2023-01-21,FIELD-001,3887.1,3709.6,74.61,4.261,305823.14
2023-01-21,FIELD-002,4882.8,4656.1,74.92,4.309,385882.51
2023-01-21,FIELD-003,3277.4,3245.9,72.02,4.237,249791.23
2023-01-21,FIELD-004,1884.0,2505.0,74.75,4.294,151585.47
2023-01-22,FIELD-001,3925.5,3691.9,74.26,4.262,307242.51
2023-01-22,FIELD-002,4757.6,4464.7,75.21,4.177,376468.15
2023-01-22,FIELD-003,3289.6,3353.4,72.0,4.248,251096.44
2023-01-22,FIELD-004,1871.3,2640.5,75.33,4.222,152113.22
2023-01-23,FIELD-001,3990.4,3677.2,73.97,4.305,311000.23
2023-01-23,FIELD-002,4859.6,4444.1,76.0,4.213,388052.59
2023-01-23,FIELD-003,2967.3,3002.7,72.7,4.213,228373.09
2023-01-23,FIELD-004,1881.4,2439.8,74.71,4.231,150882.19
2023-01-24,FIELD-001,3862.8,3767.6,74.11,4.29,302435.11
2023-01-24,FIELD-002,4826.1,4688.9,75.22,4.2,382712.62
2023-01-24,FIELD-003,3341.3,3328.4,73.24,4.258,258889.14
2023-01-24,FIELD-004,1909.6,2544.9,75.19,4.294,154510.62
2023-01-25,FIELD-001,4046.8,3792.4,74.55,4.209,317651.15
2023-01-25,FIELD-002,4919.2,4589.1,75.53,4.243,391018.73
2023-01-25,FIELD-003,3443.8,3322.3,70.95,4.3,258623.5
2023-01-25,FIELD-004,1851.2,2552.6,74.01,4.282,147937.55
2023-01-26,FIELD-001,4016.8,3737.9,75.28,4.282,318390.39
2023-01-26,FIELD-002,4726.8,4466.6,75.57,4.314,376473.19
2023-01-26,FIELD-003,3290.8,3343.6,72.34,4.285,252383.8
2023-01-26,FIELD-004,1877.6,2460.0,74.98,4.219,151161.19
2023-01-27,FIELD-001,4009.8,3794.2,73.93,4.254,312585.04
2023-01-27,FIELD-002,4744.2,4652.1,75.15,4.277,376423.66
2023-01-27,FIELD-003,3402.7,3340.0,71.83,4.281,258714.48
2023-01-27,FIELD-004,1881.1,2559.6,73.82,4.298,149863.96
2023-01-28,FIELD-001,4078.6,3845.4,75.41,4.256,323933.25
2023-01-28,FIELD-002,4862.0,4613.4,75.44,4.289,386576.15
2023-01-28,FIELD-003,3378.4,3300.8,72.56,4.137,258792.11
2023-01-28,FIELD-004,1887.0,2509.0,75.41,4.277,153029.66
2023-01-29,FIELD-001,4009.8,3838.4,74.52,4.204,314946.93
2023-01-29,FIELD-002,4771.6,4631.6,76.18,4.289,383365.42
2023-01-29,FIELD-003,3386.6,3473.9,71.18,4.238,255780.58
2023-01-29,FIELD-004,1831.3,2586.2,74.47,4.285,147458.78
2023-01-30,FIELD-001,3970.3,3912.3,74.45,4.215,312079.18
2023-01-30,FIELD-002,3405.3,3313.2,75.68,4.285,271910.17
2023-01-30,FIELD-003,3331.2,3487.4,72.18,4.212,255134.94
2023-01-30,FIELD-004,435.1,590.9,75.71,4.195,35420.25
2023-01-31,FIELD-001,3867.8,3708.6,75.23,4.31,306958.66
2023-01-31,FIELD-002,4853.6,4600.4,75.56,4.237,386229.91
2023-01-31,FIELD-003,3249.9,3215.6,70.94,4.259,244243.15
2023-01-31,FIELD-004,1594.6,2115.7,74.78,4.258,128252.84
2023-02-01,FIELD-001,4002.8,3767.2,72.04,3.992,303400.37
2023-02-01,FIELD-002,4157.3,4020.9,73.16,4.01,320271.88
2023-02-01,FIELD-003,3423.9,3450.1,68.84,4.117,249905.34
2023-02-01,FIELD-004,1852.0,2405.1,73.46,4.118,145952.12
2023-02-02,FIELD-001,3858.5,3694.5,71.76,4.013,291711.99
2023-02-02,FIELD-002,4855.3,4707.9,72.15,4.047,369362.77
2023-02-02,FIELD-003,1796.1,1336.6,68.77,4.031,128905.63
2023-02-02,FIELD-004,1853.1,2498.7,71.29,3.975,142039.83
2023-02-03,FIELD-001,4054.6,3818.4,72.03,4.001,307330.26
2023-02-03,FIELD-002,4731.6,4489.7,74.26,4.012,369381.29
2023-02-03,FIELD-003,1688.0,1272.0,69.07,3.988,121662.9
2023-02-03,FIELD-004,1884.2,2429.1,72.22,4.063,145946.36
2023-02-04,FIELD-001,4063.5,3857.6,72.45,4.089,310174.3
2023-02-04,FIELD-002,4838.7,4461.7,72.48,4.083,368926.1
2023-02-04,FIELD-003,2642.3,2555.9,69.36,4.013,193526.75
2023-02-04,FIELD-004,1922.8,2600.4,71.34,3.994,147558.55
2023-02-05,FIELD-001,3922.0,3524.2,72.2,4.016,297321.59
2023-02-05,FIELD-002,4837.9,4656.4,72.62,4.096,370400.91
2023-02-05,FIELD-003,3369.7,3381.2,69.45,3.987,247506.51
2023-02-05,FIELD-004,1492.5,1998.3,72.83,4.039,116769.91
2023-02-06,FIELD-001,3985.7,3677.6,71.41,4.065,299568.28
2023-02-06,FIELD-002,3278.2,3147.2,73.95,4.085,255279.2
2023-02-06,FIELD-003,3389.0,3321.1,69.96,4.123,250787.34
2023-02-06,FIELD-004,1815.8,2431.0,73.08,4.05,142544.21
2023-02-07,FIELD-001,3981.4,3809.4,71.77,4.176,301653.13
2023-02-07,FIELD-002,4714.6,4438.2,73.73,3.999,365355.82
2023-02-07,FIELD-003,3294.3,3301.7,70.24,4.073,244839.46
2023-02-07,FIELD-004,1747.2,2393.1,72.12,4.076,135762.34
2023-02-08,FIELD-001,3889.0,3625.9,71.7,4.063,293573.33
2023-02-08,FIELD-002,4862.4,4651.3,73.62,4.016,376649.51
2023-02-08,FIELD-003,3221.1,3276.1,69.6,4.024,237371.59
2023-02-08,FIELD-004,1798.8,2296.8,72.35,3.969,139259.18
2023-02-09,FIELD-001,3942.5,3710.8,71.49,3.991,296659.13
2023-02-09,FIELD-002,3750.1,3576.7,72.6,4.037,286696.4
2023-02-09,FIELD-003,3010.8,2951.3,68.92,4.024,219380.37
2023-02-09,FIELD-004,1866.4,2565.4,71.52,3.957,143636.22
2023-02-10,FIELD-001,3993.1,3799.9,71.69,4.029,301575.14
2023-02-10,FIELD-002,4739.1,4650.8,73.34,4.035,366331.57
2023-02-10,FIELD-003,3363.0,3452.6,68.39,4.082,244089.08
2023-02-10,FIELD-004,1822.6,2472.6,73.58,4.002,144002.25
2023-02-11,FIELD-001,4125.3,3807.8,71.69,3.931,310711.22
2023-02-11,FIELD-002,4709.5,4557.8,73.37,3.977,363662.39
2023-02-11,FIELD-003,550.7,414.4,69.66,3.966,40005.27
2023-02-11,FIELD-004,1854.6,2431.9,72.78,4.028,144773.48
2023-02-12,FIELD-001,3929.0,3679.3,71.99,3.989,297525.44
2023-02-12,FIELD-002,4580.1,4263.4,73.35,3.977,352905.88
2023-02-12,FIELD-003,2117.5,1721.6,70.37,4.062,156001.61
2023-02-12,FIELD-004,1812.2,2514.9,73.08,4.045,142608.35
2023-02-13,FIELD-001,3969.4,3707.0,72.28,4.0,301736.23
2023-02-13,FIELD-002,4733.5,4337.3,73.68,4.076,366443.11
2023-02-13,FIELD-003,3304.4,3292.6,69.41,4.033,242637.46
2023-02-13,FIELD-004,1718.7,2274.7,72.6,4.033,133951.49
2023-02-14,FIELD-001,3807.9,3523.1,71.43,4.064,286316.18
2023-02-14,FIELD-002,3811.5,3540.5,72.92,4.086,292401.06
2023-02-14,FIELD-003,3007.7,3123.2,68.54,4.064,218840.44
2023-02-14,FIELD-004,1847.7,2399.1,72.17,4.001,142947.31
2023-02-15,FIELD-001,3935.3,3655.3,71.69,4.089,297068.18
2023-02-15,FIELD-002,4740.5,4853.7,74.09,4.075,371002.47
2023-02-15,FIELD-003,3308.1,3403.6,68.59,4.115,240908.39
2023-02-15,FIELD-004,1844.5,2489.9,72.12,4.033,143067.11
2023-02-16,FIELD-001,3882.2,3631.9,71.44,4.033,291991.82
2023-02-16,FIELD-002,4761.3,4559.4,72.95,4.058,365838.88
2023-02-16,FIELD-003,3309.9,3238.7,70.05,3.962,244690.22
2023-02-16,FIELD-004,1837.5,2458.0,71.26,4.04,140870.57
2023-02-17,FIELD-001,3476.5,3015.7,72.38,4.04,263812.5
2023-02-17,FIELD-002,4734.7,4448.9,73.5,3.982,365715.97
2023-02-17,FIELD-003,2842.4,2760.7,69.85,4.011,209614.81
2023-02-17,FIELD-004,1818.3,2520.4,73.27,4.011,143336.17
2023-02-18,FIELD-001,3493.9,3270.1,72.34,4.042,265966.47
2023-02-18,FIELD-002,4845.7,4634.2,73.18,4.061,373427.81
2023-02-18,FIELD-003,3367.9,3462.2,68.76,4.039,245560.63
2023-02-18,FIELD-004,1930.9,2521.8,72.74,4.015,150578.69
2023-02-19,FIELD-001,3877.0,3611.3,71.32,4.012,290996.18
2023-02-19,FIELD-002,4629.7,4428.0,73.82,4.025,359587.15
2023-02-19,FIELD-003,3200.1,3172.5,69.23,4.03,234328.1
2023-02-19,FIELD-004,1876.9,2424.3,72.75,4.024,146299.86
2023-02-20,FIELD-001,4011.8,3725.7,72.1,4.029,304261.63
2023-02-20,FIELD-002,4697.2,4574.1,73.33,4.043,362938.76
2023-02-20,FIELD-003,3299.1,3248.6,69.25,4.098,241775.44
2023-02-20,FIELD-004,1838.0,2570.0,72.79,4.116,144366.14
2023-02-21,FIELD-001,4009.8,3848.7,72.28,4.037,305365.55
2023-02-21,FIELD-002,4476.7,4220.3,72.73,4.03,342598.2
2023-02-21,FIELD-003,3206.9,3281.5,69.81,4.036,237117.82
2023-02-21,FIELD-004,1833.2,2536.8,72.71,4.073,143624.36
2023-02-22,FIELD-001,4010.9,3755.9,70.94,4.003,299568.11
2023-02-22,FIELD-002,4190.5,3929.9,72.46,4.061,319602.95
2023-02-22,FIELD-003,3292.4,3352.6,69.84,4.039,243482.37
2023-02-22,FIELD-004,1854.9,2545.3,72.21,4.067,144294.06
2023-02-23,FIELD-001,3925.5,3686.9,71.91,4.045,297196.22
2023-02-23,FIELD-002,4602.2,4427.3,73.15,4.063,354639.05
2023-02-23,FIELD-003,3392.0,3384.0,69.06,4.042,247929.65
2023-02-23,FIELD-004,1881.2,2507.3,71.98,4.023,145495.64
2023-02-24,FIELD-001,4006.3,3780.1,71.83,4.064,303134.86
2023-02-24,FIELD-002,4785.0,4457.0,73.13,4.034,367906.59
2023-02-24,FIELD-003,3323.2,3412.2,68.07,4.008,239886.32
2023-02-24,FIELD-004,1901.7,2548.7,72.7,4.026,148514.66
2023-02-25,FIELD-001,3890.5,3645.4,71.68,4.115,293871.86
2023-02-25,FIELD-002,4690.4,4548.2,74.23,4.0,366361.19
2023-02-25,FIELD-003,3233.7,3158.9,70.4,4.03,240382.85
2023-02-25,FIELD-004,1838.4,2559.3,72.03,4.031,142736.49
2023-02-26,FIELD-001,3857.0,3656.7,72.13,4.09,293161.31
2023-02-26,FIELD-002,3924.2,3679.3,73.59,4.047,303672.01
2023-02-26,FIELD-003,3149.1,3157.9,69.67,4.071,232253.61
2023-02-26,FIELD-004,1887.4,2505.2,72.91,4.07,147806.5
2023-02-27,FIELD-001,3978.6,3867.0,71.86,3.971,301258.05
2023-02-27,FIELD-002,4659.6,4411.3,73.12,4.006,358381.62
2023-02-27,FIELD-003,3033.1,3053.9,68.96,4.077,221613.33
2023-02-27,FIELD-004,1242.6,1722.9,72.68,4.054,97296.8
2023-02-28,FIELD-001,3880.7,3778.2,72.39,3.969,295919.55
2023-02-28,FIELD-002,4628.8,4399.4,72.96,4.11,355798.78
2023-02-28,FIELD-003,3239.0,3235.4,69.17,4.02,237047.94
2023-02-28,FIELD-004,1810.8,2527.3,71.7,3.979,139890.49
2023-03-01,FIELD-001,3918.6,3756.7,64.04,3.693,264820.64
2023-03-01,FIELD-002,4688.1,4397.5,65.06,3.655,321080.65
2023-03-01,FIELD-003,3262.7,3223.3,60.27,3.682,208511.12
2023-03-01,FIELD-004,1873.2,2550.0,64.07,3.72,129501.92
2023-03-02,FIELD-001,3351.1,3220.6,64.36,3.664,227477.07
2023-03-02,FIELD-002,4771.6,4704.2,65.49,3.705,329921.14
2023-03-02,FIELD-003,3206.2,3248.1,61.6,3.667,209412.7
2023-03-02,FIELD-004,1845.2,2434.7,64.26,3.642,127439.73
2023-03-03,FIELD-001,4090.3,3828.9,63.85,3.724,275424.48
2023-03-03,FIELD-002,3250.7,3087.9,64.64,3.604,221254.04
2023-03-03,FIELD-003,3223.1,3235.2,62.53,3.659,213378.04
2023-03-03,FIELD-004,1674.4,2312.6,64.63,3.68,116726.84
2023-03-04,FIELD-001,3938.3,3575.1,64.31,3.722,266578.6
2023-03-04,FIELD-002,4542.8,4519.1,65.62,3.654,314611.33
2023-03-04,FIELD-003,3208.1,3285.2,61.64,3.661,209774.4
2023-03-04,FIELD-004,1903.0,2505.9,64.34,3.689,131683.29
2023-03-05,FIELD-001,4003.6,3767.3,63.82,3.675,269354.58
2023-03-05,FIELD-002,4771.9,4617.9,65.05,3.744,327701.51
2023-03-05,FIELD-003,3220.8,3354.8,62.49,3.699,213677.2
2023-03-05,FIELD-004,1853.7,2420.2,64.93,3.671,129245.3
2023-03-06,FIELD-001,3941.3,3762.9,64.45,3.62,267638.48
2023-03-06,FIELD-002,4569.3,4376.3,64.76,3.66,311925.13
2023-03-06,FIELD-003,3077.3,3135.8,61.93,3.624,201941.33
2023-03-06,FIELD-004,1849.7,2373.9,65.12,3.648,129112.45
2023-03-07,FIELD-001,3881.8,3713.3,64.45,3.599,263546.18
2023-03-07,FIELD-002,1875.1,1783.7,65.54,3.631,129370.67
2023-03-07,FIELD-003,3252.9,3234.7,62.26,3.666,214383.96
2023-03-07,FIELD-004,1854.6,2409.8,64.66,3.741,128933.5
2023-03-08,FIELD-001,4005.4,3774.5,64.74,3.653,273097.84
2023-03-08,FIELD-002,1620.0,1743.4,64.9,3.705,111597.3
2023-03-08,FIELD-003,3178.7,3160.2,61.9,3.645,208280.46
2023-03-08,FIELD-004,1801.4,2434.0,63.87,3.691,124039.31
2023-03-09,FIELD-001,3906.2,3558.7,63.93,3.679,262815.82
2023-03-09,FIELD-002,4632.8,4394.6,64.62,3.571,315064.65
2023-03-09,FIELD-003,3340.0,3287.5,61.37,3.788,217428.85
2023-03-09,FIELD-004,1914.6,2579.0,64.74,3.662,133395.5
2023-03-10,FIELD-001,2535.4,2629.7,64.15,3.72,172428.39
2023-03-10,FIELD-002,4663.5,4606.3,65.37,3.644,321638.35
2023-03-10,FIELD-003,1974.9,2055.6,61.59,3.599,129032.2
2023-03-10,FIELD-004,1769.5,2344.3,64.26,3.632,122222.57
2023-03-11,FIELD-001,3668.7,3516.7,64.63,3.692,250091.74
2023-03-11,FIELD-002,4229.1,4123.9,65.79,3.628,293194.0
2023-03-11,FIELD-003,3191.1,3191.7,62.43,3.718,211087.11
2023-03-11,FIELD-004,1799.9,2328.5,65.23,3.674,125962.39
2023-03-12,FIELD-001,1532.9,1477.8,64.26,3.693,103961.67
2023-03-12,FIELD-002,4625.2,4300.6,65.66,3.659,319426.53
2023-03-12,FIELD-003,3185.6,3249.0,62.59,3.737,211528.22
2023-03-12,FIELD-004,1734.8,2366.7,64.55,3.659,120641.1
2023-03-13,FIELD-001,1591.3,1508.1,63.98,3.735,107444.13
2023-03-13,FIELD-002,4483.2,4277.2,65.15,3.65,307692.26
2023-03-13,FIELD-003,3118.7,3067.4,60.41,3.711,199783.79
2023-03-13,FIELD-004,1811.2,2376.0,63.79,3.678,124275.38
2023-03-14,FIELD-001,1526.2,1430.0,64.23,3.636,103227.31
2023-03-14,FIELD-002,4595.4,4259.5,65.17,3.627,314931.42
2023-03-14,FIELD-003,3164.1,3160.3,61.81,3.711,207300.89
2023-03-14,FIELD-004,1877.6,2513.6,64.33,3.652,129965.68
2023-03-15,FIELD-001,3491.1,3328.4,64.54,3.66,237497.54
2023-03-15,FIELD-002,4236.3,4023.5,65.61,3.686,292774.26
2023-03-15,FIELD-003,3071.0,2973.8,60.66,3.654,197153.13
2023-03-15,FIELD-004,1864.5,2505.7,63.81,3.725,128307.48
2023-03-16,FIELD-001,3755.7,3576.4,63.52,3.671,251691.03
2023-03-16,FIELD-002,4628.7,4496.4,65.91,3.642,321453.51
2023-03-16,FIELD-003,2818.0,2721.8,62.38,3.684,185813.95
2023-03-16,FIELD-004,1769.9,2393.2,64.25,3.695,122558.95
2023-03-17,FIELD-001,3061.6,2971.6,64.36,3.628,207825.54
2023-03-17,FIELD-002,4721.6,4504.4,65.03,3.651,323491.21
2023-03-17,FIELD-003,3042.0,3155.3,61.83,3.69,199729.92
2023-03-17,FIELD-004,1741.4,2393.7,64.32,3.714,120897.05
2023-03-18,FIELD-001,3011.8,3046.1,64.05,3.614,203914.4
2023-03-18,FIELD-002,4693.6,4468.9,66.26,3.695,327510.52
2023-03-18,FIELD-003,3106.7,3165.2,61.04,3.713,201385.36
2023-03-18,FIELD-004,1908.0,2615.5,63.6,3.673,130955.53
2023-03-19,FIELD-001,3704.0,3536.7,64.83,3.657,253064.03
2023-03-19,FIELD-002,4698.9,4416.2,65.95,3.666,326082.24
2023-03-19,FIELD-003,3128.9,3178.4,61.34,3.654,203540.6
2023-03-19,FIELD-004,1807.9,2422.4,63.96,3.71,124620.39
2023-03-20,FIELD-001,4004.8,3854.1,65.39,3.649,275937.48
2023-03-20,FIELD-002,4672.3,4434.2,65.84,3.711,324079.55
2023-03-20,FIELD-003,2530.3,2511.6,60.7,3.617,162673.67
2023-03-20,FIELD-004,1601.5,2165.9,63.58,3.637,109700.75
2023-03-21,FIELD-001,3978.2,3789.6,64.71,3.647,271249.99
2023-03-21,FIELD-002,4422.6,4253.9,65.37,3.674,304734.19
2023-03-21,FIELD-003,3153.4,3113.8,62.36,3.619,207914.87
2023-03-21,FIELD-004,1771.1,2367.2,64.58,3.649,123015.55
2023-03-22,FIELD-001,2079.3,2074.6,64.98,3.697,142782.71
2023-03-22,FIELD-002,4429.2,4249.0,65.1,3.665,303913.5
2023-03-22,FIELD-003,3168.6,3134.4,62.21,3.688,208678.27
2023-03-22,FIELD-004,1837.3,2458.7,64.83,3.687,128177.39
2023-03-23,FIELD-001,4337.2,4343.2,64.43,3.678,295420.09
2023-03-23,FIELD-002,4613.3,4280.3,64.7,3.656,314129.29
2023-03-23,FIELD-003,2763.6,2755.3,62.38,3.717,182634.82
2023-03-23,FIELD-004,837.7,1132.8,64.22,3.668,57952.2
2023-03-24,FIELD-001,4224.9,4128.6,65.24,3.694,290883.52
2023-03-24,FIELD-002,4589.2,4516.1,65.61,3.657,317612.79
2023-03-24,FIELD-003,3186.3,3301.2,60.91,3.615,206011.37
2023-03-24,FIELD-004,1839.1,2410.5,63.81,3.604,126040.41
2023-03-25,FIELD-001,4289.0,4119.0,65.08,3.663,294216.02
2023-03-25,FIELD-002,4596.7,4428.0,65.49,3.65,317200.08
2023-03-25,FIELD-003,3150.7,3126.1,61.39,3.651,204834.86
2023-03-25,FIELD-004,1842.8,2507.1,64.82,3.685,128688.96
2023-03-26,FIELD-001,4176.1,4274.4,64.75,3.683,286145.09
2023-03-26,FIELD-002,4567.0,4384.3,65.0,3.638,312805.08
2023-03-26,FIELD-003,3012.3,2944.9,61.74,3.648,196722.4
2023-03-26,FIELD-004,1808.3,2414.1,64.73,3.647,125855.48
2023-03-27,FIELD-001,4309.4,4369.6,64.16,3.69,292614.93
2023-03-27,FIELD-002,4549.4,4399.7,65.02,3.633,311786.1
2023-03-27,FIELD-003,3111.7,3211.0,61.7,3.64,203679.93
2023-03-27,FIELD-004,1855.1,2464.9,64.75,3.662,129144.19
2023-03-28,FIELD-001,4221.0,4294.3,64.89,3.666,289643.59
2023-03-28,FIELD-002,4587.7,4472.7,65.4,3.65,316360.94
2023-03-28,FIELD-003,3139.1,3218.3,61.57,3.574,204776.59
2023-03-28,FIELD-004,1791.9,2478.0,62.6,3.611,121121.0
2023-03-29,FIELD-001,4316.8,4399.3,64.54,3.665,294729.71
2023-03-29,FIELD-002,4609.2,4281.3,65.88,3.654,319297.97
2023-03-29,FIELD-003,2441.3,2499.9,62.13,3.699,160925.1
2023-03-29,FIELD-004,1821.0,2382.4,64.5,3.637,126119.29
2023-03-30,FIELD-001,4270.3,4203.3,63.98,3.682,288690.34
2023-03-30,FIELD-002,4633.1,4441.4,65.85,3.668,321380.69
2023-03-30,FIELD-003,2973.5,3106.2,61.08,3.647,192949.69
2023-03-30,FIELD-004,1837.6,2568.5,64.97,3.662,128794.72
2023-03-31,FIELD-001,4306.8,4266.7,63.97,3.601,290870.38
2023-03-31,FIELD-002,4619.2,4412.3,64.54,3.648,314219.24
2023-03-31,FIELD-003,3148.1,3291.7,61.91,3.661,206949.78
2023-03-31,FIELD-004,1803.5,2412.7,64.19,3.644,124558.54
2023-04-01,FIELD-001,4221.1,4286.8,62.79,3.866,281615.64
2023-04-01,FIELD-002,4527.9,4379.5,65.09,3.902,311809.82
2023-04-01,FIELD-003,3166.8,3261.8,60.92,3.898,205635.95
2023-04-01,FIELD-004,1796.8,2369.8,63.57,3.856,123360.52
2023-04-02,FIELD-001,4240.5,4196.7,62.67,3.873,282005.95
2023-04-02,FIELD-002,4538.2,4359.7,64.94,3.88,311626.34
2023-04-02,FIELD-003,3175.9,3231.4,60.72,3.832,205223.37
2023-04-02,FIELD-004,1860.7,2473.8,62.79,3.854,126367.38
2023-04-03,FIELD-001,4176.5,4087.4,62.76,3.824,277747.36
2023-04-03,FIELD-002,4524.1,4431.2,63.55,3.924,304894.58
2023-04-03,FIELD-003,3082.7,3062.3,60.96,3.907,199885.8
2023-04-03,FIELD-004,1855.9,2576.5,63.18,3.902,127309.26
2023-04-04,FIELD-001,4310.0,4161.9,62.89,3.885,287224.88
2023-04-04,FIELD-002,3760.1,3642.1,64.66,3.998,257689.18
2023-04-04,FIELD-003,3112.2,3263.2,61.27,3.928,203502.34
2023-04-04,FIELD-004,1806.7,2374.9,62.69,3.877,122469.51
2023-04-05,FIELD-001,1711.7,1653.2,62.98,3.841,114152.81
2023-04-05,FIELD-002,4669.5,4569.7,65.21,3.912,322374.76
2023-04-05,FIELD-003,3097.6,3071.8,60.07,3.849,197896.19
2023-04-05,FIELD-004,1824.9,2451.3,63.38,3.855,125111.92
2023-04-06,FIELD-001,262.5,265.6,63.89,3.892,17804.84
