date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag
2023-06-19,WELL-0008,24.0,0.0,140.5772535,239.6,123.6,2728.5,82.0,46.78,149.2,
2023-06-20,WELL-0008,17.25,6.75,97.5,158.2,83.4,2624.9,79.1,46.1,143.9,
2023-06-21,WELL-0008,24.0,0.0,144.8,223.1,125.0,2723.5,82.7,46.33,144.8,
2023-06-22,WELL-0008,0.0,24.0,0.0,0.0,0.0,2755.7,80.0,0.0,137.8,
2023-06-23,WELL-0008,0.0,24.0,0.0,0.0,0.0,2618.9,81.3,0.0,146.6,
2023-06-24,WELL-0008,15.75,8.25,93.6,150.8,78.8,2627.7,80.6,45.71,144.7,water_cut_recomputed
2023-06-25,WELL-0008,24.0,0.0,137.3,236.6,130.7,2725.8,80.3,48.77,143.9,
2023-06-26,WELL-0008,24.0,0.0,141.4,258.3,118.8,2696.6,79.6,45.66,146.2,
2023-06-27,WELL-0008,24.0,0.0,134.8,229.4,130.6,2614.2,82.9,49.21,135.3,
2023-06-28,WELL-0008,24.0,0.0,138.6,227.7,118.1,2647.0,79.4,46.01,140.8,
2023-06-29,WELL-0008,24.0,0.0,138.9,223.4,117.9,2661.8,80.7,45.91,145.2,
2023-06-30,WELL-0008,24.0,0.0,139.6,216.9,129.2,2656.7,80.4,48.07,146.3,
2023-07-01,WELL-0008,16.62,7.38,96.7,165.9,92.2,2594.1,80.4,48.81,142.7,
2023-07-02,WELL-0008,24.0,0.0,134.7,248.6,112.9,2653.9,80.9,45.6,142.1,
2023-07-03,WELL-0008,24.0,0.0,141.3,235.3,134.5,2667.8500000000004,81.6,48.77,145.7,pressure_psi_imputed
2023-07-04,WELL-0008,24.0,0.0,130.0,221.2,108.2,2681.8,79.9,45.42,136.9,
2023-07-05,WELL-0008,24.0,0.0,133.9,215.2,123.5,2597.5,80.6,47.98,137.6,
2023-07-06,WELL-0008,24.0,0.0,137.5,260.6,124.9,2658.0,81.2,47.6,144.1,
2023-07-07,WELL-0008,24.0,0.0,140.0,248.3,120.1,2580.2,83.1,46.17,146.9,
2023-07-08,WELL-0008,24.0,0.0,134.3,229.0,126.9,2623.6,79.8,48.58,141.7,
2023-07-09,WELL-0008,24.0,0.0,132.0,221.4,108.6,2629.3,80.5,45.14,143.4,
2023-07-10,WELL-0008,24.0,0.0,143.4,253.4,126.6,2641.3,80.6,46.89,145.7,
2023-07-11,WELL-0008,24.0,0.0,132.6,206.2,114.7,2592.7,79.7,46.38,139.8,
2023-07-12,WELL-0008,24.0,0.0,140.8,235.7,132.8,2639.0,82.3,48.54,142.0,
2023-07-13,WELL-0008,24.0,0.0,139.2,229.4,126.0,2655.4,81.3,47.51,139.2,
2023-07-14,WELL-0008,24.0,0.0,131.5,216.6,117.2,2702.1,81.7,47.13,140.9,
2023-07-15,WELL-0008,24.0,0.0,140.6,233.2,124.7,2802.6,79.4,47.0,143.7,
2023-07-16,WELL-0008,24.0,0.0,134.0,228.4,119.2,2649.6,81.0,47.08,142.8,
2023-07-17,WELL-0008,21.17,2.83,119.8,173.1,101.5,2548.0,82.4,45.87,140.3,
2023-07-18,WELL-0008,24.0,0.0,140.3,220.4,118.4,2594.8,79.2,45.77,141.3,
2023-07-19,WELL-0008,0.0,24.0,0.0,0.0,0.0,2758.4,79.8,0.0,133.7,
2023-07-20,WELL-0008,14.95,9.05,81.2,136.2,70.5,2635.2,81.3,46.47,135.7,
2023-07-21,WELL-0008,24.0,0.0,130.9,218.9,114.0,2585.8,81.5,46.55,141.8,
2023-07-22,WELL-0008,24.0,0.0,139.6,252.9,129.3,2732.8,80.5,48.08,140.7,
2023-07-23,WELL-0008,24.0,0.0,133.1,210.5,119.9,2665.9,82.1,47.39,142.3,
2023-07-24,WELL-0008,24.0,0.0,146.7,249.3,138.1,2610.1,83.6,48.49,146.7,
2023-07-25,WELL-0008,24.0,0.0,133.9,212.1,110.6,2645.0,81.0,45.24,139.3,
2023-07-26,WELL-0008,14.05,9.95,88.4,153.7,79.5,2592.2,81.1,47.35,152.8,
2023-07-27,WELL-0008,24.0,0.0,137.0,232.6,123.3,2537.2,82.2,47.37,143.7,
2023-07-28,WELL-0008,24.0,0.0,134.8,225.7,125.3,2661.1,81.8,48.17,134.8,
2023-07-29,WELL-0008,24.0,0.0,128.6,220.3,113.3,2607.5,81.9,46.84,138.9,
2023-07-30,WELL-0008,19.14,4.86,113.0,188.6,99.8,2749.5,80.3,46.9,148.5,
2023-07-31,WELL-0008,24.0,0.0,140.7,225.9,121.6,2621.7,80.2,46.36,141.8,
2023-08-01,WELL-0008,24.0,0.0,137.2,234.1,116.4,2518.3,82.2,45.9,143.9,
2023-08-02,WELL-0008,24.0,0.0,132.0,205.2,114.9,2662.4,81.0,46.54,138.0,
2023-08-03,WELL-0008,24.0,0.0,136.9,225.8,122.9,2600.0,79.6,47.31,136.9,
2023-08-04,WELL-0008,24.0,0.0,136.3,227.4,120.6,2590.7,79.6,46.94,137.8,
2023-08-05,WELL-0008,19.26,4.74,104.1,154.4,94.9,2687.2,81.3,47.69,133.8,
2023-08-06,WELL-0008,24.0,0.0,130.0,218.1,119.3,2594.8,81.5,47.85,137.2,
2023-08-07,WELL-0008,24.0,0.0,137.6,230.9,133.3,2621.5,80.9,49.21,145.3,
2023-08-08,WELL-0008,24.0,0.0,133.7,216.7,122.9,2737.8,81.6,47.9,141.2,
2023-08-09,WELL-0008,15.03,8.97,83.5,136.1,72.2,2640.6,81.1,46.37,134.6,
2023-08-10,WELL-0008,9.6,14.4,53.4,93.3,49.7,2513.3,79.6,48.21,141.8,
2023-08-11,WELL-0008,11.72,12.28,71.0,117.3,60.8,2663.1,82.6,46.13,150.4,
2023-08-12,WELL-0008,14.89,9.11,82.9,140.1,73.5,2588.5,81.1,46.99,136.9,
2023-08-13,WELL-0008,24.0,0.0,126.3,197.4,112.5,2582.3,82.6,47.11,126.9,
2023-08-14,WELL-0008,24.0,0.0,137.9,235.5,123.8,2659.3,82.2,47.31,137.9,
2023-08-15,WELL-0008,24.0,0.0,134.0,225.3,118.6,2636.4,81.5,46.95,139.9,
2023-08-16,WELL-0008,24.0,0.0,130.5,220.2,117.1,2609.5,79.5,47.29,134.0,
2023-08-17,WELL-0008,24.0,0.0,139.0,229.8,127.9,2608.8,79.6,47.92,144.2,
2023-08-18,WELL-0008,24.0,0.0,126.3,211.2,116.8,2682.0,79.1,48.05,133.4,
2023-08-19,WELL-0008,24.0,0.0,141.3,229.0,119.7,2693.6,81.6,45.86,146.2,
2023-08-20,WELL-0008,24.0,0.0,134.9,240.1,121.5,2660.9,81.4,47.39,141.5,
2023-08-21,WELL-0008,24.0,0.0,131.8,220.4,128.5,2566.0,81.0,49.37,140.8,
2023-08-22,WELL-0008,24.0,0.0,138.4,225.5,121.7,2653.4,81.6,46.79,138.4,
2023-08-23,WELL-0008,24.0,0.0,136.1,229.9,115.2,2713.0,82.4,45.84,137.6,
2023-08-24,WELL-0008,24.0,0.0,139.8,231.4,119.7,2584.1,80.6,46.13,139.9,
2023-08-25,WELL-0008,24.0,0.0,124.9,184.6,114.6,2667.7,80.2,47.85,129.3,
2023-08-26,WELL-0008,24.0,0.0,129.8,214.8,121.6,2558.9,81.0,48.37,137.1,
2023-08-27,WELL-0008,24.0,0.0,141.4,232.3,132.9,2708.3,80.8,48.45,148.3,
2023-08-28,WELL-0008,24.0,0.0,131.3,216.0,120.1,2617.4,83.5,47.77,138.9,
2023-08-29,WELL-0008,21.27,2.73,106.5,181.4,93.8,2682.5,81.5,46.83,134.1,
2023-08-30,WELL-0008,24.0,0.0,132.2,217.7,119.0,2599.5,79.4,47.37,133.4,
2023-08-31,WELL-0008,24.0,0.0,136.0,220.7,125.3,2635.0,77.7,47.95,140.8,
2023-09-01,WELL-0008,24.0,0.0,141.1,234.0,131.4,2600.6,79.6,48.22,141.1,
2023-09-02,WELL-0008,24.0,0.0,129.8,228.6,109.1,2740.7,80.8,45.67,132.0,
2023-09-03,WELL-0008,21.58,2.42,119.8,206.7,106.4,2714.1,79.6,47.04,135.3,
2023-09-04,WELL-0008,24.0,0.0,142.4,221.5,128.1,2630.1,82.7,47.36,142.5,
2023-09-05,WELL-0008,24.0,0.0,131.5,206.1,123.5,2622.8,82.0,48.43,135.2,
2023-09-06,WELL-0008,24.0,0.0,126.9,216.3,112.3,2645.8,82.0,46.95,136.2,
2023-09-07,WELL-0008,15.58,8.42,85.9,132.2,75.2,2662.0,82.1,46.68,135.9,
2023-09-08,WELL-0008,24.0,0.0,145.8,236.9,135.0,2668.3,79.2,48.08,147.3,
2023-09-09,WELL-0008,24.0,0.0,130.2,224.0,115.8,2618.4,80.6,47.07,131.7,
2023-09-10,WELL-0008,24.0,0.0,134.9,235.7,123.4,2608.0,80.8,47.77,138.2,
2023-09-11,WELL-0008,24.0,0.0,129.0,228.9,125.6,2652.0,82.3,49.33,134.4,
2023-09-12,WELL-0008,24.0,0.0,128.7,219.2,119.4,2668.6,81.9,48.13,134.8,
2023-09-13,WELL-0008,24.0,0.0,131.4,217.0,115.9,2634.9,80.2,46.87,136.4,
2023-09-14,WELL-0008,24.0,0.0,134.3,228.1,125.2,2558.5,81.8,48.25,135.0,
2023-09-15,WELL-0008,24.0,0.0,118.3,206.6,103.0,2584.7,79.4,46.54,130.0,
2023-09-16,WELL-0008,24.0,0.0,134.0,221.3,118.8,2618.2,82.7,46.99,138.0,
2023-09-17,WELL-0008,24.0,0.0,138.9,231.8,133.0,2679.4,80.4,48.92,139.4,
2023-09-18,WELL-0008,24.0,0.0,134.1,227.5,118.4,2641.4,79.5,46.89,135.6,
2023-09-19,WELL-0008,24.0,0.0,139.7,227.3,129.3,2679.6,81.1,48.07,139.7,
2023-09-20,WELL-0008,24.0,0.0,135.8,234.5,127.0,2644.0,79.5,48.33,141.0,
2023-09-21,WELL-0008,24.0,0.0,130.1,227.4,106.8,2631.3,81.8,45.08,133.9,
2023-09-22,WELL-0008,24.0,0.0,128.4,216.0,116.7,2605.5,81.0,47.61,129.7,
2023-09-23,WELL-0008,24.0,0.0,129.1,195.0,123.0,2613.5,83.9,48.79,134.1,
2023-09-24,WELL-0008,24.0,0.0,131.3,210.3,116.9,2682.6,82.7,47.1,138.3,
2023-09-25,WELL-0008,24.0,0.0,131.5,219.1,124.6,2646.0,81.2,48.65,135.6,
2023-09-26,WELL-0008,24.0,0.0,129.9,229.0,116.7,2633.1,76.9,47.32,135.3,
2023-09-27,WELL-0008,24.0,0.0,131.9,224.2,117.0,2671.5,81.1,47.01,139.7,
2023-09-28,WELL-0008,24.0,0.0,132.6,205.2,127.1,2659.7,78.7,48.94,135.6,
2023-09-29,WELL-0008,24.0,0.0,120.9,186.1,113.5,2703.7,82.1,48.42,125.6,
2023-09-30,WELL-0008,24.0,0.0,127.7,211.4,119.9,2622.3,81.0,48.42,133.3,
2023-10-01,WELL-0008,24.0,0.0,133.9,230.0,120.2,2689.0,82.3,47.3,133.9,
2023-10-02,WELL-0008,24.0,0.0,133.8,207.2,123.1,2628.0,80.3,47.92,137.4,
2023-10-03,WELL-0008,24.0,0.0,135.3,224.0,124.1,2590.4,79.0,47.84,141.8,
2023-10-04,WELL-0008,24.0,0.0,141.4,226.2,129.7,2607.7,80.5,47.84,145.3,
2023-10-05,WELL-0008,24.0,0.0,128.0,223.2,120.5,2574.8,82.9,48.49,130.3,
2023-10-06,WELL-0008,24.0,0.0,129.5,213.2,118.2,2577.3,81.9,47.72,131.7,
2023-10-07,WELL-0008,24.0,0.0,139.2,209.3,128.1,2589.8,78.4,47.92,139.2,
2023-10-08,WELL-0008,24.0,0.0,125.3,211.2,109.8,2587.9,80.1,46.7,128.6,
2023-10-09,WELL-0008,24.0,0.0,134.4,248.7,114.8,2565.6,81.1,46.07,134.7,
2023-10-10,WELL-0008,24.0,0.0,135.2,229.4,126.7,2559.0,81.0,48.38,138.2,
2023-10-11,WELL-0008,24.0,0.0,131.5,210.5,119.6,2634.7,81.1,47.63,131.5,
2023-10-12,WELL-0008,24.0,0.0,121.3,222.7,114.4,2533.2,81.0,48.54,129.8,
2023-10-13,WELL-0008,24.0,0.0,129.0,198.6,121.5,2576.4,79.9,48.5,137.1,
2023-10-14,WELL-0008,24.0,0.0,132.9,224.5,122.7,2566.8,81.5,48.0,136.6,
2023-10-15,WELL-0008,24.0,0.0,137.8,244.9,127.3,2635.1,80.8,48.02,137.9,
2023-10-16,WELL-0008,15.61,8.39,85.2,145.1,74.6,2582.2,80.5,46.68,141.0,
2023-10-17,WELL-0008,24.0,0.0,124.7,212.8,108.6,2730.6,80.9,46.55,129.0,
2023-10-18,WELL-0008,24.0,0.0,126.6,226.0,117.6,2641.1,79.6,48.16,132.6,
2023-10-19,WELL-0008,24.0,0.0,123.8,200.0,110.9,2637.8,77.8,47.25,123.8,
2023-10-20,WELL-0008,24.0,0.0,124.4,217.4,119.3,2595.9,81.2,48.95,132.7,
2023-10-21,WELL-0008,24.0,0.0,133.4,230.0,125.2,2584.9,79.3,48.41,137.1,
2023-10-22,WELL-0008,16.49,7.51,88.3,143.1,84.8,2646.4,80.4,48.99,134.0,
2023-10-23,WELL-0008,16.99,7.01,97.0,155.9,84.9,2661.5,79.6,46.67,140.0,
2023-10-24,WELL-0008,24.0,0.0,132.3,221.0,115.0,2631.8,81.4,46.5,134.2,
2023-10-25,WELL-0008,1.05,22.95,5.7,9.0,5.4,2596.8,81.3,48.65,137.6,
2023-10-26,WELL-0008,9.6,14.4,51.8,83.5,45.0,2602.5,79.5,46.49,131.2,
2023-10-27,WELL-0008,16.66,7.34,84.1,147.1,76.4,2633.1,81.3,47.6,131.9,
2023-10-28,WELL-0008,24.0,0.0,125.3,208.3,116.1,2513.8,81.5,48.09,132.3,
2023-10-29,WELL-0008,24.0,0.0,125.6,203.7,122.5,2666.5,80.9,49.38,134.2,
2023-10-30,WELL-0008,20.55,3.45,114.9,188.7,106.3,2641.9,80.7,48.06,134.2,
2023-10-31,WELL-0008,24.0,0.0,131.5,214.2,130.4,2707.3,83.3,49.79,133.4,
2023-11-01,WELL-0008,24.0,0.0,130.6,221.7,124.6,2714.1,81.6,48.82,137.6,
2023-11-02,WELL-0008,24.0,0.0,119.7,194.9,116.4,2610.3,81.7,49.3,130.9,
2023-11-03,WELL-0008,24.0,0.0,131.8,237.7,124.1,2675.9,79.7,48.5,135.3,
2023-11-04,WELL-0008,13.87,10.13,76.2,120.2,73.7,2637.1,82.6,49.17,137.0,
2023-11-05,WELL-0008,20.37,3.63,115.0,186.2,112.7,2654.5,81.1,49.49,136.0,
2023-11-06,WELL-0008,24.0,0.0,131.1,220.9,120.1,2680.5,81.6,47.81,135.2,
2023-11-07,WELL-0008,21.62,2.38,115.8,209.5,108.7,2630.5,80.6,48.42,135.3,
2023-11-08,WELL-0008,24.0,0.0,132.6,228.6,125.2,2618.9,80.1,48.56,134.2,
2023-11-09,WELL-0008,24.0,0.0,137.7,244.0,130.5,2699.2,83.1,48.66,138.9,
2023-11-10,WELL-0008,20.61,3.39,110.0,192.4,101.0,2698.5,80.8,47.87,134.9,
2023-11-11,WELL-0008,24.0,0.0,128.2,213.3,121.8,2533.2,80.1,48.72,129.9,
2023-11-12,WELL-0008,19.71,4.29,101.8,178.8,95.6,2597.8,84.8,48.43,134.6,
2023-11-13,WELL-0008,24.0,0.0,126.1,209.8,111.9,2572.2,80.9,47.02,126.1,
2023-11-14,WELL-0008,24.0,0.0,134.1,228.3,132.0,2544.1,81.6,49.61,135.5,
2023-11-15,WELL-0008,24.0,0.0,122.0,219.6,113.9,2655.1,81.3,48.28,131.3,
2023-11-16,WELL-0008,24.0,0.0,128.0,217.9,125.7,2675.2,79.9,49.55,131.0,
2023-11-17,WELL-0008,19.29,4.71,98.4,180.1,91.0,2655.1,79.7,48.05,127.4,
2023-11-18,WELL-0008,24.0,0.0,133.2,224.9,116.8,2709.7,82.3,46.72,136.6,
2023-11-19,WELL-0008,24.0,0.0,128.9,228.7,117.3,2594.2,80.1,47.64,132.0,
2023-11-20,WELL-0008,24.0,0.0,124.6,210.3,112.3,2715.5,81.2,47.4,128.6,
2023-11-21,WELL-0008,24.0,0.0,130.4,221.9,109.6,2613.7,79.8,45.67,130.4,
2023-11-22,WELL-0008,24.0,0.0,131.9,223.1,118.8,2706.4,81.1,47.39,135.4,
2023-11-23,WELL-0008,24.0,0.0,131.9,226.4,121.8,2740.2,82.3,48.01,136.7,
2023-11-24,WELL-0008,24.0,0.0,129.7,207.4,117.9,2587.6,79.5,47.62,137.5,
2023-11-25,WELL-0008,24.0,0.0,132.0,206.0,125.8,2661.2,81.5,48.8,133.1,
2023-11-26,WELL-0008,24.0,0.0,128.2,210.7,115.3,2532.5,79.6,47.35,131.5,
2023-11-27,WELL-0008,24.0,0.0,131.6,216.9,123.0,2629.0,79.3,48.31,132.8,
2023-11-28,WELL-0008,24.0,0.0,123.0,203.1,120.2,2623.2,81.5,49.42,127.0,
2023-11-29,WELL-0008,24.0,0.0,129.7,233.6,118.1,2676.1,78.8,47.66,131.1,
2023-11-30,WELL-0008,24.0,0.0,132.2,219.8,121.7,2612.2,81.3,47.93,132.2,
2023-12-01,WELL-0008,24.0,0.0,123.3,207.3,112.8,2562.6,80.6,47.78,131.0,
2023-12-02,WELL-0008,24.0,0.0,124.7,216.8,116.9,2692.0,81.5,48.39,128.2,
2023-12-03,WELL-0008,24.0,0.0,130.9,231.4,126.2,2615.4,83.7,49.09,131.1,
2023-12-04,WELL-0008,24.0,0.0,124.3,210.8,117.4,2681.2,81.9,48.57,135.0,
2023-12-05,WELL-0008,24.0,0.0,133.3,233.0,128.6,2686.0,82.9,49.1,133.3,
2023-12-06,WELL-0008,24.0,0.0,129.6,215.2,123.8,2612.4,82.9,48.86,129.6,
2023-12-07,WELL-0008,24.0,0.0,133.2,220.3,125.3,2630.0,82.6,48.47,137.1,
2023-12-08,WELL-0008,24.0,0.0,124.4,223.1,117.0,2578.4,79.6,48.47,129.6,
2023-12-09,WELL-0008,24.0,0.0,136.1,215.2,122.6,2647.7,82.0,47.39,136.1,
2023-12-10,WELL-0008,24.0,0.0,124.3,222.0,120.3,2627.9,81.2,49.18,128.9,
2023-12-11,WELL-0008,24.0,0.0,113.8,197.8,108.7,2629.0,82.0,48.85,123.6,
2023-12-12,WELL-0008,24.0,0.0,124.2,224.4,112.7,2582.1,80.3,47.57,130.6,
2023-12-13,WELL-0008,24.0,0.0,132.1,214.5,130.4,2601.4,82.4,49.68,134.4,
2023-12-14,WELL-0008,24.0,0.0,129.8,231.4,134.0,2659.2,80.4,50.8,130.1,
2023-12-15,WELL-0008,24.0,0.0,122.4,183.7,112.1,2717.7,79.9,47.8,125.1,
2023-12-16,WELL-0008,24.0,0.0,126.3,204.3,126.1,2590.6,80.7,49.96,128.5,
2023-12-17,WELL-0008,9.6,14.4,53.0,82.5,53.2,2612.9,81.3,50.09,137.9,
2023-12-18,WELL-0008,9.6,14.4,50.1,90.6,45.1,2646.7,79.4,47.37,128.2,
2023-12-19,WELL-0008,9.6,14.4,48.5,83.6,46.8,2661.0,80.1,49.11,130.6,
2023-12-20,WELL-0008,15.0,9.0,73.6,123.4,69.8,2602.2,81.0,48.68,125.4,
2023-12-21,WELL-0008,24.0,0.0,125.1,214.5,125.8,2708.7,82.0,50.14,133.0,
2023-12-22,WELL-0008,24.0,0.0,129.3,222.7,130.7,2534.9,80.0,50.27,130.1,
2023-12-23,WELL-0008,24.0,0.0,126.0,206.9,124.3,2725.8,80.8,49.66,137.2,
2023-12-24,WELL-0008,24.0,0.0,124.6,216.4,127.2,2616.7,79.9,50.52,126.1,
2023-12-25,WELL-0008,24.0,0.0,124.7,205.8,114.8,2660.5,80.4,47.93,127.0,
2023-12-26,WELL-0008,24.0,0.0,126.6,212.7,121.6,2591.8,81.3,48.99,126.6,
2023-12-27,WELL-0008,24.0,0.0,119.2,205.0,112.9,2619.2,81.9,48.64,124.5,
2023-12-28,WELL-0008,24.0,0.0,130.32486319999998,226.8,116.7,2632.9,80.7,47.25,137.5,
2023-12-29,WELL-0008,24.0,0.0,125.3,221.6,122.1,2588.9,80.6,49.35,132.4,
2023-12-30,WELL-0008,24.0,0.0,124.9,187.8,118.5,2607.5,81.4,48.69,124.9,
2023-12-31,WELL-0008,24.0,0.0,129.4,211.4,122.3,2610.9,82.0,48.59,129.4,
2024-01-01,WELL-0008,24.0,0.0,117.0,205.9,116.0,2668.4,81.6,49.79,125.5,
2024-01-02,WELL-0008,24.0,0.0,128.4,216.9,123.8,2582.9,79.5,49.09,130.8,
2024-01-03,WELL-0008,24.0,0.0,128.1,224.7,123.4,2671.6,81.3,49.07,135.8,
2024-01-04,WELL-0008,18.93,5.07,90.1,154.0,88.0,2608.8,81.2,49.41,124.8,
2024-01-05,WELL-0008,24.0,0.0,128.5,197.2,121.4,2601.8,80.2,48.58,128.5,
2024-01-06,WELL-0008,24.0,0.0,126.8,218.8,117.1,2688.7,81.9,48.01,129.6,
2024-01-07,WELL-0008,24.0,0.0,123.5,205.4,120.9,2632.7,83.3,49.47,126.9,
2024-01-08,WELL-0008,20.49,3.51,112.3,191.7,107.0,2622.8,82.0,48.79,135.6,
2024-01-09,WELL-0008,24.0,0.0,116.6,202.3,108.2,2637.0,80.3,48.13,126.1,
2024-01-10,WELL-0008,24.0,0.0,125.2,190.1,117.1,2677.4,78.8,48.33,130.4,
2024-01-11,WELL-0008,24.0,0.0,128.9,225.6,126.9,2664.5,80.5,49.61,131.2,
2024-01-12,WELL-0008,24.0,0.0,124.9,217.2,110.6,2561.3,79.4,46.96,131.2,
2024-01-13,WELL-0008,24.0,0.0,127.5,234.0,124.7,2581.8,78.1,49.44,137.8,
2024-01-14,WELL-0008,24.0,0.0,128.1,242.3,107.4,2610.8,80.5,45.61,129.7,
2024-01-15,WELL-0008,24.0,0.0,127.0,206.5,126.8,2675.5,81.5,49.96,130.1,
2024-01-16,WELL-0008,24.0,0.0,123.0,212.1,117.1,2577.3,82.4,48.77,125.4,
2024-01-17,WELL-0008,24.0,0.0,129.7,232.6,126.8,2722.7,82.0,49.43,129.7,
2024-01-18,WELL-0008,24.0,0.0,122.2,205.9,125.7,2557.1,81.7,50.71,123.8,
2024-01-19,WELL-0008,24.0,0.0,117.2,199.9,105.3,2556.9,81.5,47.33,128.5,
2024-01-20,WELL-0008,24.0,0.0,114.3,186.6,100.3,2598.8,82.4,46.74,124.2,
2024-01-21,WELL-0008,24.0,0.0,132.1,229.1,128.6,2672.6,81.7,49.33,132.1,
2024-01-22,WELL-0008,20.6,3.4,102.0,168.5,96.5,2529.9,82.9,48.61,126.8,
2024-01-23,WELL-0008,24.0,0.0,120.8,192.1,110.2,2644.7,78.9,47.71,120.8,
2024-01-24,WELL-0008,24.0,0.0,126.7,212.0,124.0,2629.9,82.2,49.46,131.2,
2024-01-25,WELL-0008,24.0,0.0,123.8,218.1,117.4,2681.9,82.4,48.67,123.8,
2024-01-26,WELL-0008,24.0,0.0,123.6,209.2,113.7,2599.4,80.8,47.91,127.6,
2024-01-27,WELL-0008,24.0,0.0,133.6,237.0,125.3,2628.1,84.4,48.4,137.9,
2024-01-28,WELL-0008,24.0,0.0,121.1,215.8,117.3,2578.6,78.7,49.2,128.7,
2024-01-29,WELL-0008,12.12,11.88,62.3,100.2,61.8,2546.7,80.3,49.8,123.9,
2024-01-30,WELL-0008,24.0,0.0,127.3,207.2,127.3,2573.8,81.3,50.0,129.8,
2024-01-31,WELL-0008,24.0,0.0,120.9,203.3,120.8,2701.7,80.8,49.98,124.3,
2024-02-01,WELL-0008,24.0,0.0,117.8,198.3,113.2,2583.1,79.1,49.0,125.6,
2024-02-02,WELL-0008,24.0,0.0,120.9,196.1,118.5,2546.9,80.9,49.5,127.7,
2024-02-03,WELL-0008,24.0,0.0,118.1,190.3,117.2,2630.8,81.1,49.81,124.7,
2024-02-04,WELL-0008,24.0,0.0,120.3,197.2,115.6,2552.0,79.6,49.0,128.7,
2024-02-05,WELL-0008,24.0,0.0,122.58839689999999,208.4,116.0,2685.0,82.3,48.62,128.9,
2024-02-06,WELL-0008,24.0,0.0,122.1,197.6,120.9,2523.0,82.8,49.75,126.4,
2024-02-07,WELL-0008,24.0,0.0,126.5,221.9,125.1,2629.4,82.2,49.72,127.3,
2024-02-08,WELL-0008,24.0,0.0,121.2,209.4,111.7,2664.7,80.6,47.96,126.4,
2024-02-09,WELL-0008,18.16,5.84,88.0,157.2,85.7,2609.5,80.4,49.34,126.2,
2024-02-10,WELL-0008,24.0,0.0,126.4,204.8,124.2,2552.9,79.9,49.56,129.2,
2024-02-11,WELL-0008,24.0,0.0,121.8,218.4,116.9,2593.4,80.25,48.97,130.4,temperature_c_imputed
2024-02-12,WELL-0008,24.0,0.0,131.5,221.2,127.1,2536.4,80.6,49.15,132.0,
2024-02-13,WELL-0008,24.0,0.0,114.2,201.3,112.8,2678.8,81.1,49.69,123.2,
2024-02-14,WELL-0008,24.0,0.0,126.6,216.9,122.7,2596.9,80.9,49.22,130.0,
2024-02-15,WELL-0008,24.0,0.0,132.7,234.0,142.3,2680.8,82.0,51.75,132.7,
2024-02-16,WELL-0008,24.0,0.0,127.9,213.8,127.3,2558.6,82.5,49.88,127.9,
2024-02-17,WELL-0008,24.0,0.0,116.2,203.9,115.3,2624.4,81.3,49.81,124.0,
2024-02-18,WELL-0008,24.0,0.0,118.1,213.0,114.7,2602.2,81.2,49.27,129.5,
2024-02-19,WELL-0008,24.0,0.0,127.4,228.9,120.7,2639.2,80.6,48.65,133.9,
2024-02-20,WELL-0008,24.0,0.0,115.8,206.1,113.8,2594.7,80.0,49.56,124.0,
2024-02-21,WELL-0008,16.18,7.82,76.1,132.0,73.4,2653.4,81.4,49.1,121.3,
2024-02-22,WELL-0008,24.0,0.0,123.8,218.8,122.7,2577.1,80.8,49.78,123.8,
2024-02-23,WELL-0008,24.0,0.0,123.4,213.9,114.5,2616.9,82.1,48.13,125.8,
2024-02-24,WELL-0008,24.0,0.0,128.6,232.3,125.4,2690.1,80.4,49.37,133.0,
2024-02-25,WELL-0008,9.6,14.4,51.1,86.3,51.7,2639.35,82.0,50.29,130.0,pressure_psi_imputed
2024-02-26,WELL-0008,20.2,3.8,104.3,176.6,97.3,2588.6,81.7,48.26,127.4,
2024-02-27,WELL-0008,24.0,0.0,122.2,212.7,117.5,2684.8,82.1,49.02,127.5,
2024-02-28,WELL-0008,24.0,0.0,116.8,206.7,117.8,2655.8,79.7,50.21,126.8,
2024-02-29,WELL-0008,19.16,4.84,98.8,172.0,97.4,2467.8,82.4,49.64,126.0,
2024-03-01,WELL-0008,24.0,0.0,125.2,200.3,122.5,2561.5,83.4,49.45,125.2,
2024-03-02,WELL-0008,24.0,0.0,120.4,199.3,114.1,2575.2,80.5,48.66,130.8,
2024-03-03,WELL-0008,24.0,0.0,119.4,207.5,117.3,2574.5,80.0,49.56,123.6,
2024-03-04,WELL-0008,24.0,0.0,119.2,229.7,116.8,2683.6,82.9,49.49,126.6,
2024-03-05,WELL-0008,24.0,0.0,127.8,219.6,118.1,2548.8,81.6,48.03,128.0,
2024-03-06,WELL-0008,24.0,0.0,124.9,219.6,123.3,2550.7,79.8,49.68,126.7,
2024-03-07,WELL-0008,24.0,0.0,125.6,209.7,119.7,2588.1,80.8,48.8,128.5,
2024-03-08,WELL-0008,20.88,3.12,108.0,189.3,103.5,2584.2,80.4,48.94,127.5,
2024-03-09,WELL-0008,24.0,0.0,117.0,193.4,111.1,2614.6,82.0,48.71,124.9,
2024-03-10,WELL-0008,24.0,0.0,133.4,221.7,119.9,2679.8,79.0,47.34,133.4,
