po_id,order_date,material_id,supplier_id,warehouse_id,quantity,quoted_lead_time_days,promised_date,received_date,unit_cost,status
PO-001260,2023-12-14,MAT-022,SUP-005,WH-001,14,11,2023-12-25,2023-12-25,115.12,Received
PO-001261,2023-12-14,MAT-004,SUP-002,WH-003,14,12,2023-12-26,2023-12-25,108.45,Received
PO-001262,2023-12-15,MAT-035,SUP-007,WH-003,7,28,2024-01-12,2024-01-11,1653.49,Received
PO-001263,2023-12-15,MAT-018,SUP-003,WH-003,5,26,2024-01-10,2024-01-10,2366.63,Received
PO-001264,2023-12-16,MAT-011,SUP-004,WH-001,212,8,2023-12-24,2024-01-01,56.76,Received
PO-001265,2023-12-17,MAT-010,SUP-002,WH-001,5,13,2023-12-30,2023-12-28,856.73,Received
PO-001266,2023-12-17,MAT-010,SUP-002,WH-002,9,13,2023-12-30,2023-12-29,856.73,Received
PO-001267,2023-12-17,MAT-040,SUP-008,WH-002,104,7,2023-12-24,2023-12-23,97.48,Received
PO-001268,2023-12-17,MAT-028,SUP-006,WH-001,7,20,2024-01-06,2024-01-04,1167.46,Received
PO-001269,2023-12-17,MAT-005,SUP-001,WH-004,19,16,2024-01-02,2024-01-13,187.34,Received
PO-001270,2023-12-20,MAT-036,SUP-008,WH-002,126,7,2023-12-27,2024-01-06,75.97,Received
PO-001271,2023-12-20,MAT-037,SUP-004,WH-004,114,6,2023-12-26,2023-12-25,108.65,Received
PO-001272,2023-12-20,MAT-016,SUP-003,WH-004,4,26,2024-01-15,2024-01-29,1875.37,Received
PO-001273,2023-12-21,MAT-040,SUP-008,WH-003,154,7,2023-12-28,2024-01-03,97.48,Received
PO-001274,2023-12-21,MAT-028,SUP-006,WH-002,8,20,2024-01-10,2024-01-19,1167.46,Received
PO-001275,2023-12-21,MAT-024,SUP-005,WH-004,22,12,2024-01-02,2024-01-06,176.74,Received
PO-001276,2023-12-21,MAT-001,SUP-001,WH-004,12,17,2024-01-07,2024-01-05,104.84,Received
PO-001277,2023-12-21,MAT-017,SUP-003,WH-002,7,24,2024-01-14,2024-01-14,3463.71,Received
PO-001278,2023-12-24,MAT-037,SUP-004,WH-003,180,6,2023-12-30,2024-01-13,108.65,Received
PO-001279,2023-12-25,MAT-008,SUP-001,WH-003,9,18,2024-01-12,2024-01-10,636.55,Received
PO-001280,2023-12-25,MAT-038,SUP-008,WH-001,144,8,2024-01-02,2024-01-09,70.54,Received
PO-001281,2023-12-25,MAT-029,SUP-006,WH-003,7,20,2024-01-14,2024-01-14,511.8,Received
PO-001282,2023-12-26,MAT-038,SUP-008,WH-004,101,8,2024-01-03,2024-01-08,70.54,Received
PO-001283,2023-12-27,MAT-036,SUP-008,WH-003,192,7,2024-01-03,2024-01-16,75.97,Received
PO-001284,2023-12-27,MAT-021,SUP-005,WH-004,19,13,2024-01-09,2024-01-08,208.55,Received
PO-001285,2023-12-27,MAT-021,SUP-005,WH-001,14,13,2024-01-09,2024-01-09,208.55,Received
PO-001286,2023-12-28,MAT-006,SUP-001,WH-001,10,18,2024-01-15,2024-01-24,630.77,Received
PO-001287,2023-12-28,MAT-023,SUP-005,WH-003,23,11,2024-01-08,2024-01-08,129.58,Received
PO-001288,2023-12-29,MAT-010,SUP-002,WH-002,9,13,2024-01-11,2024-01-09,856.73,Received
PO-001289,2023-12-29,MAT-014,SUP-004,WH-004,180,5,2024-01-03,2024-01-03,50.38,Received
PO-001290,2023-12-30,MAT-017,SUP-003,WH-001,5,24,2024-01-23,2024-01-21,3463.71,Received
PO-001291,2023-12-31,MAT-007,SUP-001,WH-002,7,15,2024-01-15,2024-01-20,1810.3,Received
PO-001292,2023-12-31,MAT-025,SUP-005,WH-001,19,12,2024-01-12,2024-01-12,127.95,Received
PO-001293,2023-12-31,MAT-012,SUP-004,WH-003,138,5,2024-01-05,2024-01-04,50.61,Received
PO-001294,2023-12-31,MAT-019,SUP-003,WH-004,5,26,2024-01-26,2024-01-26,2922.43,Received
PO-001295,2024-01-02,MAT-007,SUP-001,WH-003,10,15,2024-01-17,2024-01-17,1810.3,Received
PO-001296,2024-01-02,MAT-039,SUP-008,WH-001,193,9,2024-01-11,2024-01-11,95.74,Received
PO-001297,2024-01-02,MAT-003,SUP-002,WH-001,20,12,2024-01-14,2024-01-13,250.33,Received
PO-001298,2024-01-03,MAT-039,SUP-008,WH-002,160,9,2024-01-12,2024-01-10,95.74,Received
PO-001299,2024-01-03,MAT-015,SUP-004,WH-001,195,5,2024-01-08,2024-01-06,46.55,Received
PO-001300,2024-01-03,MAT-018,SUP-003,WH-002,5,26,2024-01-29,2024-01-29,2366.63,Received
PO-001301,2024-01-04,MAT-016,SUP-003,WH-004,4,26,2024-01-30,2024-01-30,1875.37,Received
PO-001302,2024-01-05,MAT-030,SUP-006,WH-004,9,21,2024-01-26,2024-02-08,609.7,Received
PO-001303,2024-01-05,MAT-004,SUP-002,WH-002,19,12,2024-01-17,2024-01-17,108.45,Received
PO-001304,2024-01-06,MAT-013,SUP-004,WH-003,275,7,2024-01-13,2024-01-11,111.4,Received
PO-001305,2024-01-07,MAT-001,SUP-001,WH-004,12,17,2024-01-24,2024-01-24,104.84,Received
PO-001306,2024-01-08,MAT-015,SUP-004,WH-002,209,5,2024-01-13,2024-01-12,46.55,Received
PO-001307,2024-01-08,MAT-002,SUP-002,WH-001,16,12,2024-01-20,2024-01-27,241.37,Received
PO-001308,2024-01-08,MAT-003,SUP-002,WH-002,13,12,2024-01-20,2024-01-20,250.33,Received
PO-001309,2024-01-08,MAT-018,SUP-003,WH-003,5,26,2024-02-03,2024-02-01,2366.63,Received
PO-001310,2024-01-09,MAT-030,SUP-006,WH-003,8,21,2024-01-30,2024-01-30,609.7,Received
PO-001311,2024-01-09,MAT-025,SUP-005,WH-004,21,12,2024-01-21,2024-02-01,127.95,Received
PO-001312,2024-01-09,MAT-011,SUP-004,WH-002,180,8,2024-01-17,2024-01-15,56.76,Received
PO-001313,2024-01-11,MAT-026,SUP-006,WH-003,7,20,2024-01-31,2024-01-31,433.64,Received
PO-001314,2024-01-12,MAT-027,SUP-006,WH-001,7,23,2024-02-04,2024-02-04,657.37,Received
PO-001315,2024-01-13,MAT-009,SUP-002,WH-004,8,13,2024-01-26,2024-01-24,677.13,Received
PO-001316,2024-01-13,MAT-012,SUP-004,WH-002,190,5,2024-01-18,2024-01-16,50.61,Received
PO-001317,2024-01-13,MAT-013,SUP-004,WH-004,151,7,2024-01-20,2024-01-20,111.4,Received
PO-001318,2024-01-13,MAT-014,SUP-004,WH-001,246,5,2024-01-18,2024-01-17,50.38,Received
PO-001319,2024-01-14,MAT-027,SUP-006,WH-004,7,23,2024-02-06,2024-02-05,657.37,Received
PO-001320,2024-01-16,MAT-017,SUP-003,WH-002,7,24,2024-02-09,2024-02-07,3463.71,Received
PO-001321,2024-01-17,MAT-029,SUP-006,WH-002,8,20,2024-02-06,2024-02-05,511.8,Received
PO-001322,2024-01-17,MAT-022,SUP-005,WH-002,15,11,2024-01-28,2024-01-27,115.12,Received
PO-001323,2024-01-18,MAT-024,SUP-005,WH-003,12,12,2024-01-30,2024-01-28,176.74,Received
PO-001324,2024-01-18,MAT-031,SUP-007,WH-002,6,25,2024-02-12,2024-02-11,1350.5,Received
PO-001325,2024-01-19,MAT-008,SUP-001,WH-004,5,18,2024-02-06,2024-02-04,636.55,Received
PO-001326,2024-01-19,MAT-032,SUP-007,WH-004,6,28,2024-02-16,2024-02-15,1238.66,Received
PO-001327,2024-01-19,MAT-033,SUP-007,WH-004,6,25,2024-02-13,2024-02-12,1179.71,Received
PO-001328,2024-01-20,MAT-037,SUP-004,WH-004,114,6,2024-01-26,2024-01-28,108.65,Received
PO-001329,2024-01-20,MAT-032,SUP-007,WH-003,5,28,2024-02-17,2024-02-16,1238.66,Received
PO-001330,2024-01-20,MAT-005,SUP-001,WH-004,19,16,2024-02-05,2024-02-03,187.34,Received
PO-001331,2024-01-21,MAT-026,SUP-006,WH-004,6,20,2024-02-10,2024-02-10,433.64,Received
PO-001332,2024-01-22,MAT-028,SUP-006,WH-001,7,20,2024-02-11,2024-02-09,1167.46,Received
PO-001333,2024-01-22,MAT-023,SUP-005,WH-002,13,11,2024-02-02,2024-02-01,129.58,Received
PO-001334,2024-01-22,MAT-034,SUP-007,WH-001,7,28,2024-02-19,2024-03-02,783.28,Received
PO-001335,2024-01-22,MAT-005,SUP-001,WH-003,11,16,2024-02-07,2024-02-13,187.34,Received
PO-001336,2024-01-22,MAT-020,SUP-003,WH-004,5,23,2024-02-14,2024-02-14,1627.96,Received
PO-001337,2024-01-23,MAT-028,SUP-006,WH-002,8,20,2024-02-12,2024-02-22,1167.46,Received
PO-001338,2024-01-24,MAT-008,SUP-001,WH-003,9,18,2024-02-11,2024-02-10,636.55,Received
PO-001339,2024-01-24,MAT-021,SUP-005,WH-004,19,13,2024-02-06,2024-02-04,208.55,Received
PO-001340,2024-01-24,MAT-011,SUP-004,WH-001,212,8,2024-02-01,2024-02-01,56.76,Received
PO-001341,2024-01-27,MAT-036,SUP-008,WH-002,126,7,2024-02-03,2024-02-14,75.97,Received
PO-001342,2024-01-27,MAT-024,SUP-005,WH-004,22,12,2024-02-08,2024-02-08,176.74,Received
PO-001343,2024-01-28,MAT-040,SUP-008,WH-002,104,7,2024-02-04,2024-02-04,97.48,Received
PO-001344,2024-01-29,MAT-040,SUP-008,WH-003,154,7,2024-02-05,2024-02-15,97.48,Received
PO-001345,2024-01-29,MAT-033,SUP-007,WH-001,5,25,2024-02-23,2024-02-22,1179.71,Received
PO-001346,2024-01-30,MAT-010,SUP-002,WH-001,5,13,2024-02-12,2024-02-12,856.73,Received
PO-001347,2024-01-30,MAT-038,SUP-008,WH-004,101,8,2024-02-07,2024-02-07,70.54,Received
PO-001348,2024-01-30,MAT-002,SUP-002,WH-004,16,12,2024-02-11,2024-02-10,241.37,Received
PO-001349,2024-01-31,MAT-003,SUP-002,WH-002,13,12,2024-02-12,2024-02-11,250.33,Received
PO-001350,2024-02-01,MAT-012,SUP-004,WH-003,138,5,2024-02-06,2024-02-11,50.61,Received
PO-001351,2024-02-02,MAT-038,SUP-008,WH-001,144,8,2024-02-10,2024-02-08,70.54,Received
PO-001352,2024-02-02,MAT-003,SUP-002,WH-001,20,12,2024-02-14,2024-02-13,250.33,Received
PO-001353,2024-02-03,MAT-006,SUP-001,WH-002,7,18,2024-02-21,2024-02-19,630.77,Received
PO-001354,2024-02-03,MAT-023,SUP-005,WH-003,23,11,2024-02-14,2024-02-13,129.58,Received
PO-001355,2024-02-03,MAT-014,SUP-004,WH-004,180,5,2024-02-08,2024-02-19,50.38,Received
PO-001356,2024-02-04,MAT-007,SUP-001,WH-003,10,15,2024-02-19,2024-02-21,1810.3,Received
PO-001357,2024-02-04,MAT-022,SUP-005,WH-001,14,11,2024-02-15,2024-02-15,115.12,Received
PO-001358,2024-02-04,MAT-015,SUP-004,WH-001,195,5,2024-02-09,2024-02-11,46.55,Received
PO-001359,2024-02-04,MAT-001,SUP-001,WH-004,12,17,2024-02-21,2024-02-26,104.84,Received
PO-001360,2024-02-06,MAT-009,SUP-002,WH-001,8,13,2024-02-19,2024-02-19,677.13,Received
PO-001361,2024-02-06,MAT-037,SUP-004,WH-003,180,6,2024-02-12,2024-02-12,108.65,Received
PO-001362,2024-02-06,MAT-039,SUP-008,WH-002,160,9,2024-02-15,2024-02-13,95.74,Received
PO-001363,2024-02-07,MAT-004,SUP-002,WH-003,14,12,2024-02-19,2024-02-17,108.45,Received
PO-001364,2024-02-07,MAT-016,SUP-003,WH-001,6,26,2024-03-04,2024-03-04,1875.37,Received
PO-001365,2024-02-09,MAT-036,SUP-008,WH-003,192,7,2024-02-16,2024-02-23,75.97,Received
PO-001366,2024-02-09,MAT-029,SUP-006,WH-003,7,20,2024-02-29,2024-02-27,511.8,Received
PO-001367,2024-02-09,MAT-021,SUP-005,WH-001,14,13,2024-02-22,2024-02-22,208.55,Received
PO-001368,2024-02-09,MAT-001,SUP-001,WH-003,12,17,2024-02-26,2024-02-24,104.84,Received
PO-001369,2024-02-10,MAT-006,SUP-001,WH-001,10,18,2024-02-28,2024-02-28,630.77,Received
PO-001370,2024-02-11,MAT-039,SUP-008,WH-001,193,9,2024-02-20,2024-02-20,95.74,Received
PO-001371,2024-02-11,MAT-013,SUP-004,WH-003,275,7,2024-02-18,2024-02-27,111.4,Received
PO-001372,2024-02-13,MAT-030,SUP-006,WH-003,8,21,2024-03-05,2024-03-03,609.7,Received
PO-001373,2024-02-13,MAT-030,SUP-006,WH-004,9,21,2024-03-05,2024-03-03,609.7,Received
PO-001374,2024-02-13,MAT-015,SUP-004,WH-002,209,5,2024-02-18,2024-02-16,46.55,Received
PO-001375,2024-02-14,MAT-011,SUP-004,WH-002,180,8,2024-02-22,2024-03-02,56.76,Received
PO-001376,2024-02-14,MAT-035,SUP-007,WH-003,7,28,2024-03-13,2024-03-11,1653.49,Received
PO-001377,2024-02-16,MAT-012,SUP-004,WH-002,190,5,2024-02-21,2024-02-20,50.61,Received
PO-001378,2024-02-17,MAT-035,SUP-007,WH-002,6,28,2024-03-16,2024-03-15,1653.49,Received
PO-001379,2024-02-19,MAT-023,SUP-005,WH-002,13,11,2024-03-01,2024-02-29,129.58,Received
PO-001380,2024-02-19,MAT-025,SUP-005,WH-001,19,12,2024-03-02,2024-03-02,127.95,Received
PO-001381,2024-02-19,MAT-002,SUP-002,WH-004,16,12,2024-03-02,2024-02-29,241.37,Received
PO-001382,2024-02-20,MAT-024,SUP-005,WH-003,12,12,2024-03-03,2024-03-03,176.74,Received
PO-001383,2024-02-20,MAT-031,SUP-007,WH-002,6,25,2024-03-16,2024-03-16,1350.5,Received
PO-001384,2024-02-21,MAT-020,SUP-003,WH-001,4,23,2024-03-15,2024-03-15,1627.96,Received
PO-001385,2024-02-22,MAT-014,SUP-004,WH-001,246,5,2024-02-27,2024-02-25,50.38,Received
PO-001386,2024-02-22,MAT-020,SUP-003,WH-001,4,23,2024-03-16,2024-03-14,1627.96,Received
PO-001387,2024-02-23,MAT-019,SUP-003,WH-003,5,26,2024-03-20,2024-03-30,2922.43,Received
PO-001388,2024-02-24,MAT-013,SUP-004,WH-004,151,7,2024-03-02,2024-03-08,111.4,Received
PO-001389,2024-02-24,MAT-032,SUP-007,WH-003,5,28,2024-03-23,2024-04-05,1238.66,Received
PO-001390,2024-02-24,MAT-004,SUP-002,WH-002,19,12,2024-03-07,2024-03-07,108.45,Received
PO-001391,2024-02-25,MAT-008,SUP-001,WH-004,5,18,2024-03-14,2024-03-13,636.55,Received
PO-001392,2024-02-26,MAT-028,SUP-006,WH-002,8,20,2024-03-17,2024-03-15,1167.46,Received
PO-001393,2024-02-27,MAT-010,SUP-002,WH-002,9,13,2024-03-11,2024-03-10,856.73,Received
PO-001394,2024-02-27,MAT-024,SUP-005,WH-004,22,12,2024-03-10,2024-03-18,176.74,Received
PO-001395,2024-02-27,MAT-025,SUP-005,WH-004,21,12,2024-03-10,2024-03-10,127.95,Received
PO-001396,2024-02-27,MAT-005,SUP-001,WH-004,19,16,2024-03-14,2024-03-26,187.34,Received
PO-001397,2024-02-28,MAT-037,SUP-004,WH-004,114,6,2024-03-05,2024-03-03,108.65,Received
PO-001398,2024-02-29,MAT-022,SUP-005,WH-002,15,11,2024-03-11,2024-03-10,115.12,Received
PO-001399,2024-02-29,MAT-011,SUP-004,WH-001,212,8,2024-03-08,2024-03-21,56.76,Received
PO-001400,2024-03-01,MAT-026,SUP-006,WH-003,7,20,2024-03-21,2024-03-19,433.64,Received
PO-001401,2024-03-01,MAT-027,SUP-006,WH-001,7,23,2024-03-24,2024-03-24,657.37,Received
PO-001402,2024-03-02,MAT-040,SUP-008,WH-002,104,7,2024-03-09,2024-03-20,97.48,Received
PO-001403,2024-03-02,MAT-001,SUP-001,WH-003,12,17,2024-03-19,2024-03-23,104.84,Received
PO-001404,2024-03-02,MAT-005,SUP-001,WH-003,11,16,2024-03-18,2024-03-30,187.34,Received
PO-001405,2024-03-03,MAT-002,SUP-002,WH-001,16,12,2024-03-15,2024-03-15,241.37,Received
PO-001406,2024-03-03,MAT-018,SUP-003,WH-002,5,26,2024-03-29,2024-03-29,2366.63,Received
PO-001407,2024-03-04,MAT-034,SUP-007,WH-002,6,28,2024-04-01,2024-04-15,783.28,Received
PO-001408,2024-03-06,MAT-040,SUP-008,WH-003,154,7,2024-03-13,2024-03-25,97.48,Received
PO-001409,2024-03-06,MAT-030,SUP-006,WH-003,8,21,2024-03-27,2024-03-25,609.7,Received
PO-001410,2024-03-07,MAT-023,SUP-005,WH-003,23,11,2024-03-18,2024-03-17,129.58,Received
PO-001411,2024-03-07,MAT-031,SUP-007,WH-003,6,25,2024-04-01,2024-03-31,1350.5,Received
PO-001412,2024-03-07,MAT-034,SUP-007,WH-001,7,28,2024-04-04,2024-04-12,783.28,Received
PO-001413,2024-03-07,MAT-003,SUP-002,WH-002,13,12,2024-03-19,2024-03-17,250.33,Received
PO-001414,2024-03-08,MAT-038,SUP-008,WH-001,144,8,2024-03-16,2024-03-20,70.54,Received
PO-001415,2024-03-09,MAT-038,SUP-008,WH-004,101,8,2024-03-17,2024-03-16,70.54,Received
PO-001416,2024-03-10,MAT-009,SUP-002,WH-004,8,13,2024-03-23,2024-03-23,677.13,Received
PO-001417,2024-03-10,MAT-012,SUP-004,WH-003,138,5,2024-03-15,2024-03-18,50.61,Received
PO-001418,2024-03-11,MAT-029,SUP-006,WH-002,8,20,2024-03-31,2024-03-30,511.8,Received
PO-001419,2024-03-11,MAT-021,SUP-005,WH-001,14,13,2024-03-24,2024-03-23,208.55,Received
PO-001420,2024-03-11,MAT-015,SUP-004,WH-001,195,5,2024-03-16,2024-03-16,46.55,Received
PO-001421,2024-03-11,MAT-020,SUP-003,WH-004,5,23,2024-04-03,2024-04-01,1627.96,Received
PO-001422,2024-03-12,MAT-036,SUP-008,WH-002,126,7,2024-03-19,2024-03-18,75.97,Received
PO-001423,2024-03-12,MAT-037,SUP-004,WH-003,180,6,2024-03-18,2024-03-27,108.65,Received
PO-001424,2024-03-13,MAT-022,SUP-005,WH-001,14,11,2024-03-24,2024-03-22,115.12,Received
PO-001425,2024-03-13,MAT-033,SUP-007,WH-004,6,25,2024-04-07,2024-04-16,1179.71,Received
PO-001426,2024-03-13,MAT-002,SUP-002,WH-004,16,12,2024-03-25,2024-03-25,241.37,Received
PO-001427,2024-03-13,MAT-019,SUP-003,WH-003,5,26,2024-04-08,2024-04-08,2922.43,Received
PO-001428,2024-03-15,MAT-039,SUP-008,WH-002,160,9,2024-03-24,2024-03-23,95.74,Received
PO-001429,2024-03-15,MAT-027,SUP-006,WH-004,7,23,2024-04-07,2024-04-07,657.37,Received
PO-001430,2024-03-15,MAT-021,SUP-005,WH-004,19,13,2024-03-28,2024-03-28,208.55,Received
PO-001431,2024-03-15,MAT-032,SUP-007,WH-004,6,28,2024-04-12,2024-04-16,1238.66,Received
PO-001432,2024-03-16,MAT-030,SUP-006,WH-004,9,21,2024-04-06,2024-04-06,609.7,Received
PO-001433,2024-03-17,MAT-008,SUP-001,WH-003,9,18,2024-04-04,2024-04-03,636.55,Received
PO-001434,2024-03-17,MAT-004,SUP-002,WH-003,14,12,2024-03-29,2024-03-28,108.45,Received
PO-001435,2024-03-17,MAT-016,SUP-003,WH-001,6,26,2024-04-12,2024-04-11,1875.37,Received
PO-001436,2024-03-17,MAT-017,SUP-003,WH-002,7,24,2024-04-10,2024-04-08,3463.71,Received
PO-001437,2024-03-18,MAT-039,SUP-008,WH-001,193,9,2024-03-27,2024-04-01,95.74,Received
PO-001438,2024-03-18,MAT-014,SUP-004,WH-004,180,5,2024-03-23,2024-03-23,50.38,Received
PO-001439,2024-03-21,MAT-036,SUP-008,WH-003,192,7,2024-03-28,2024-04-04,75.97,Received
PO-001440,2024-03-21,MAT-012,SUP-004,WH-002,190,5,2024-03-26,2024-03-26,50.61,Received
PO-001441,2024-03-21,MAT-015,SUP-004,WH-002,209,5,2024-03-26,2024-03-26,46.55,Received
PO-001442,2024-03-21,MAT-017,SUP-003,WH-001,5,24,2024-04-14,2024-04-14,3463.71,Received
PO-001443,2024-03-23,MAT-007,SUP-001,WH-003,10,15,2024-04-07,2024-04-07,1810.3,Received
PO-001444,2024-03-24,MAT-003,SUP-002,WH-001,20,12,2024-04-05,2024-04-03,250.33,Received
PO-001445,2024-03-24,MAT-018,SUP-003,WH-002,5,26,2024-04-19,2024-04-19,2366.63,Received
PO-001446,2024-03-25,MAT-025,SUP-005,WH-004,21,12,2024-04-06,2024-04-08,127.95,Received
PO-001447,2024-03-25,MAT-013,SUP-004,WH-003,275,7,2024-04-01,2024-04-13,111.4,Received
PO-001448,2024-03-27,MAT-032,SUP-007,WH-003,5,28,2024-04-24,2024-04-24,1238.66,Received
PO-001449,2024-03-27,MAT-033,SUP-007,WH-004,6,25,2024-04-21,2024-04-21,1179.71,Received
PO-001450,2024-03-27,MAT-019,SUP-003,WH-004,5,26,2024-04-22,2024-04-21,2922.43,Received
PO-001451,2024-03-28,MAT-024,SUP-005,WH-003,12,12,2024-04-09,2024-04-19,176.74,Received
PO-001452,2024-03-28,MAT-011,SUP-004,WH-002,180,8,2024-04-05,2024-04-08,56.76,Received
PO-001453,2024-03-28,MAT-004,SUP-002,WH-002,19,12,2024-04-09,2024-04-08,108.45,Received
PO-001454,2024-03-29,MAT-023,SUP-005,WH-002,13,11,2024-04-09,2024-04-21,129.58,Received
PO-001455,2024-03-29,MAT-014,SUP-004,WH-001,246,5,2024-04-03,2024-04-02,50.38,Received
PO-001456,2024-03-30,MAT-026,SUP-006,WH-004,6,20,2024-04-19,2024-04-21,433.64,Received
PO-001457,2024-03-30,MAT-028,SUP-006,WH-001,7,20,2024-04-19,2024-04-26,1167.46,Received
PO-001458,2024-03-30,MAT-035,SUP-007,WH-003,7,28,2024-04-27,2024-05-03,1653.49,Received
PO-001459,2024-03-31,MAT-006,SUP-001,WH-002,7,18,2024-04-18,2024-04-26,630.77,Received
PO-001460,2024-03-31,MAT-001,SUP-001,WH-004,12,17,2024-04-17,2024-04-27,104.84,Received
PO-001461,2024-04-02,MAT-037,SUP-004,WH-004,114,6,2024-04-08,2024-04-19,108.65,Received
PO-001462,2024-04-02,MAT-005,SUP-001,WH-004,19,16,2024-04-18,2024-04-18,187.34,Received
PO-001463,2024-04-03,MAT-029,SUP-006,WH-003,7,20,2024-04-23,2024-04-22,511.8,Received
PO-001464,2024-04-03,MAT-020,SUP-003,WH-004,5,23,2024-04-26,2024-04-26,1627.96,Received
PO-001465,2024-04-04,MAT-009,SUP-002,WH-004,8,13,2024-04-17,2024-04-16,677.13,Received
PO-001466,2024-04-04,MAT-010,SUP-002,WH-002,9,13,2024-04-17,2024-04-15,856.73,Received
PO-001467,2024-04-05,MAT-006,SUP-001,WH-001,10,18,2024-04-23,2024-05-04,630.77,Received
PO-001468,2024-04-05,MAT-026,SUP-006,WH-003,7,20,2024-04-25,2024-04-24,433.64,Received
PO-001469,2024-04-05,MAT-025,SUP-005,WH-001,19,12,2024-04-17,2024-04-15,127.95,Received
PO-001470,2024-04-07,MAT-040,SUP-008,WH-002,104,7,2024-04-14,2024-04-18,97.48,Received
PO-001471,2024-04-07,MAT-022,SUP-005,WH-001,14,11,2024-04-18,2024-04-17,115.12,Received
PO-001472,2024-04-07,MAT-013,SUP-004,WH-004,151,7,2024-04-14,2024-04-13,111.4,Received
PO-001473,2024-04-08,MAT-007,SUP-001,WH-002,7,15,2024-04-23,2024-05-06,1810.3,Received
PO-001474,2024-04-08,MAT-024,SUP-005,WH-004,22,12,2024-04-20,2024-04-20,176.74,Received
PO-001475,2024-04-08,MAT-031,SUP-007,WH-003,6,25,2024-05-03,2024-05-07,1350.5,Received
PO-001476,2024-04-10,MAT-023,SUP-005,WH-003,23,11,2024-04-21,2024-04-20,129.58,Received
PO-001477,2024-04-10,MAT-002,SUP-002,WH-001,16,12,2024-04-22,2024-04-22,241.37,Received
PO-001478,2024-04-10,MAT-019,SUP-003,WH-003,5,26,2024-05-06,2024-05-04,2922.43,Received
PO-001479,2024-04-11,MAT-038,SUP-008,WH-004,101,8,2024-04-19,2024-04-30,70.54,Received
PO-001480,2024-04-11,MAT-030,SUP-006,WH-003,8,21,2024-05-02,2024-05-15,609.7,Received
PO-001481,2024-04-12,MAT-027,SUP-006,WH-001,7,23,2024-05-05,2024-05-03,657.37,Received
PO-001482,2024-04-13,MAT-028,SUP-006,WH-002,8,20,2024-05-03,2024-05-03,1167.46,Received
PO-001483,2024-04-13,MAT-021,SUP-005,WH-004,19,13,2024-04-26,2024-04-24,208.55,Received
PO-001484,2024-04-13,MAT-003,SUP-002,WH-001,20,12,2024-04-25,2024-04-25,250.33,Received
PO-001485,2024-04-14,MAT-019,SUP-003,WH-003,5,26,2024-05-10,2024-05-08,2922.43,Received
PO-001486,2024-04-15,MAT-011,SUP-004,WH-001,212,8,2024-04-23,2024-05-07,56.76,Received
PO-001487,2024-04-17,MAT-038,SUP-008,WH-001,144,8,2024-04-25,2024-04-25,70.54,Received
PO-001488,2024-04-17,MAT-015,SUP-004,WH-001,195,5,2024-04-22,2024-04-21,46.55,Received
PO-001489,2024-04-18,MAT-039,SUP-008,WH-002,160,9,2024-04-27,2024-04-27,95.74,Received
PO-001490,2024-04-18,MAT-030,SUP-006,WH-004,9,21,2024-05-09,2024-05-09,609.7,Received
PO-001491,2024-04-19,MAT-010,SUP-002,WH-002,9,13,2024-05-02,2024-05-01,856.73,Received
PO-001492,2024-04-19,MAT-036,SUP-008,WH-002,126,7,2024-04-26,2024-04-24,75.97,Received
PO-001493,2024-04-19,MAT-022,SUP-005,WH-002,15,11,2024-04-30,2024-04-30,115.12,Received
PO-001494,2024-04-19,MAT-012,SUP-004,WH-003,138,5,2024-04-24,2024-05-02,50.61,Received
PO-001495,2024-04-19,MAT-001,SUP-001,WH-003,12,17,2024-05-06,2024-05-05,104.84,Received
PO-001496,2024-04-20,MAT-018,SUP-003,WH-003,5,26,2024-05-16,2024-05-16,2366.63,Received
PO-001497,2024-04-21,MAT-040,SUP-008,WH-003,154,7,2024-04-28,2024-04-26,97.48,Received
PO-001498,2024-04-21,MAT-034,SUP-007,WH-001,7,28,2024-05-19,2024-05-17,783.28,Received
PO-001499,2024-04-21,MAT-002,SUP-002,WH-004,16,12,2024-05-03,2024-05-03,241.37,Received
PO-001500,2024-04-22,MAT-014,SUP-004,WH-004,180,5,2024-04-27,2024-04-26,50.38,Received
PO-001501,2024-04-22,MAT-032,SUP-007,WH-004,6,28,2024-05-20,2024-05-18,1238.66,Received
PO-001502,2024-04-22,MAT-033,SUP-007,WH-004,6,25,2024-05-17,2024-05-17,1179.71,Received
PO-001503,2024-04-24,MAT-015,SUP-004,WH-002,209,5,2024-04-29,2024-05-10,46.55,Received
PO-001504,2024-04-24,MAT-035,SUP-007,WH-002,6,28,2024-05-22,2024-05-22,1653.49,Received
PO-001505,2024-04-25,MAT-039,SUP-008,WH-001,193,9,2024-05-04,2024-05-04,95.74,Received
PO-001506,2024-04-25,MAT-029,SUP-006,WH-002,8,20,2024-05-15,2024-05-21,511.8,Received
PO-001507,2024-04-26,MAT-028,SUP-006,WH-001,7,20,2024-05-16,2024-05-15,1167.46,Received
PO-001508,2024-04-27,MAT-037,SUP-004,WH-003,180,6,2024-05-03,2024-05-01,108.65,Received
PO-001509,2024-04-27,MAT-021,SUP-005,WH-001,14,13,2024-05-10,2024-05-09,208.55,Received
PO-001510,2024-04-27,MAT-012,SUP-004,WH-002,190,5,2024-05-02,2024-04-30,50.61,Received
PO-001511,2024-04-27,MAT-018,SUP-003,WH-003,5,26,2024-05-23,2024-05-22,2366.63,Received
