timestamp,equipment_id,temperature_c,pressure_psi,vibration_mm_s,flow_rate,energy_consumption_kwh,operating_hours
2024-02-23 18:00:00,EQ-0006,87.61,1201.6,3.381,398.8,5673.8,12.0
2024-02-24 06:00:00,EQ-0006,87.11,1173.3,3.538,412.68,6320.2,12.0
2024-02-24 18:00:00,EQ-0006,84.06,1188.3,2.801,415.82,5729.5,12.0
2024-02-25 06:00:00,EQ-0006,82.21,1183.8,3.256,403.95,6070.2,12.0
2024-02-25 18:00:00,EQ-0006,84.33,1192.1,3.268,398.91,5726.7,12.0
2024-02-26 06:00:00,EQ-0006,87.24,1181.2,3.336,391.51,6045.2,12.0
2024-02-26 18:00:00,EQ-0006,86.58,1212.5,3.483,393.9,5596.2,12.0
2024-02-27 06:00:00,EQ-0006,82.44,1167.4,3.193,405.13,6168.3,12.0
2024-02-27 18:00:00,EQ-0006,84.03,1161.9,3.358,408.95,5755.7,12.0
2024-02-28 06:00:00,EQ-0006,86.28,1205.9,3.525,418.6,5948.8,12.0
2024-02-28 18:00:00,EQ-0006,85.95,1193.8,3.25,378.66,6088.3,12.0
2024-02-29 06:00:00,EQ-0006,86.94,1236.1,2.98,393.64,6165.8,12.0
2024-02-29 18:00:00,EQ-0006,86.09,1183.9,3.397,388.65,6453.1,12.0
2024-03-01 06:00:00,EQ-0006,86.07,1228.1,3.393,407.41,6312.4,12.0
2024-03-01 18:00:00,EQ-0006,85.75,1210.4,3.236,390.31,6000.6,12.0
2024-03-02 06:00:00,EQ-0006,86.07,1183.1,3.521,421.21,5729.9,12.0
2024-03-02 18:00:00,EQ-0006,85.53,1213.6,3.37,385.47,5959.0,12.0
2024-03-03 06:00:00,EQ-0006,85.58,1177.7,3.381,391.76,6181.6,12.0
2024-03-03 18:00:00,EQ-0006,86.4,1183.3,3.373,392.69,5931.4,12.0
2024-03-04 06:00:00,EQ-0006,86.0,1169.1,3.42,404.43,6129.0,12.0
2024-03-04 18:00:00,EQ-0006,86.68,1174.1,3.637,386.87,5996.1,12.0
2024-03-05 06:00:00,EQ-0006,87.47,1195.4,3.567,395.76,6584.1,12.0
2024-03-05 18:00:00,EQ-0006,85.86,1191.1,3.747,393.01,5583.0,12.0
2024-03-06 06:00:00,EQ-0006,87.64,1220.0,3.528,392.84,6316.9,12.0
2024-03-06 18:00:00,EQ-0006,87.55,1210.1,3.351,424.79,5950.2,12.0
2024-03-07 06:00:00,EQ-0006,89.11,1174.9,3.601,385.94,5916.1,12.0
2024-03-07 18:00:00,EQ-0006,85.42,1214.6,3.463,389.9,6114.5,12.0
2024-03-08 06:00:00,EQ-0006,84.4,1206.9,3.424,400.04,5407.1,12.0
2024-03-08 18:00:00,EQ-0006,84.44,1168.1,3.37,414.79,6120.3,12.0
2024-03-09 06:00:00,EQ-0006,84.1,1217.0,3.323,390.94,5853.7,12.0
2024-03-09 18:00:00,EQ-0006,84.42,1181.7,3.486,391.31,5986.3,12.0
2024-03-10 06:00:00,EQ-0006,82.38,1216.7,3.328,417.39,5605.6,12.0
2024-03-10 18:00:00,EQ-0006,82.88,1231.2,,379.88,5703.5,12.0
2024-03-11 06:00:00,EQ-0006,83.9,1240.3,3.585,385.45,5774.6,12.0
2024-03-11 18:00:00,EQ-0006,84.18,1188.0,3.755,401.29,5921.0,12.0
2024-03-12 06:00:00,EQ-0006,84.01,1204.4,3.514,369.91,5887.8,12.0
2024-03-12 18:00:00,EQ-0006,84.12,1221.6,3.474,404.15,5816.2,12.0
2024-03-13 06:00:00,EQ-0006,85.01,1212.8,3.25,396.71,5693.6,12.0
2024-03-13 18:00:00,EQ-0006,86.34,1198.0,3.286,420.07,5745.6,12.0
2024-03-14 06:00:00,EQ-0006,87.42,1201.4,3.175,410.37,6446.9,12.0
2024-03-14 18:00:00,EQ-0006,84.86,1237.4,3.152,381.79,6231.7,12.0
2024-03-15 06:00:00,EQ-0006,86.17,1210.4,2.938,381.49,5801.6,12.0
2024-03-15 18:00:00,EQ-0006,86.94,1216.3,3.325,391.31,6098.0,12.0
2024-03-16 06:00:00,EQ-0006,85.74,1185.6,3.487,419.97,5917.8,12.0
2024-03-16 18:00:00,EQ-0006,85.07,1216.2,3.42,393.48,5651.6,12.0
2024-03-17 06:00:00,EQ-0006,83.25,1222.3,3.513,409.71,6233.8,12.0
2024-03-17 18:00:00,EQ-0006,81.63,1218.8,3.129,409.46,6003.0,12.0
2024-03-18 06:00:00,EQ-0006,84.7,1169.3,3.263,390.8,6146.2,12.0
2024-03-18 18:00:00,EQ-0006,85.43,1195.1,3.165,413.95,6049.6,12.0
2024-03-19 06:00:00,EQ-0006,85.23,1196.6,3.569,395.42,6261.7,12.0
2024-03-19 18:00:00,EQ-0006,87.78,1192.0,3.65,401.56,5902.9,12.0
2024-03-20 06:00:00,EQ-0006,87.25,1184.6,3.303,402.32,6279.4,12.0
2024-03-20 18:00:00,EQ-0006,87.18,1179.2,3.126,397.4,6151.9,12.0
2024-03-21 06:00:00,EQ-0006,86.11,1205.3,2.814,396.37,6237.5,12.0
2024-03-21 18:00:00,EQ-0006,85.07,1191.9,2.709,427.69,6229.0,12.0
2024-03-22 06:00:00,EQ-0006,87.16,1172.6,2.702,403.71,5722.7,12.0
2024-03-22 18:00:00,EQ-0006,88.63,1231.9,2.57,395.69,,12.0
2024-03-23 06:00:00,EQ-0006,85.46,1216.3,3.079,399.2,5968.8,12.0
2024-03-23 18:00:00,EQ-0006,85.47,1191.8,3.283,401.29,6074.3,12.0
2024-03-24 06:00:00,EQ-0006,85.66,1165.8,3.276,389.74,5885.8,12.0
2024-03-24 18:00:00,EQ-0006,81.98,1205.8,3.273,409.83,6194.7,12.0
2024-03-25 06:00:00,EQ-0006,85.99,1222.7,3.6,417.39,6329.5,12.0
2024-03-25 18:00:00,EQ-0006,82.47,1194.2,3.349,382.44,6401.0,12.0
2024-03-26 06:00:00,EQ-0006,82.59,1229.8,3.233,387.98,5648.5,12.0
2024-03-26 18:00:00,EQ-0006,83.08,1174.2,3.482,398.4,5620.4,12.0
2024-03-27 06:00:00,EQ-0006,84.92,1232.6,3.47,398.96,6034.4,12.0
2024-03-27 18:00:00,EQ-0006,85.96,1194.5,3.591,401.73,6068.2,12.0
2024-03-28 06:00:00,EQ-0006,86.41,1198.7,3.195,381.79,6523.8,12.0
2024-03-28 18:00:00,EQ-0006,84.31,1214.3,3.099,393.05,6021.4,12.0
2024-03-29 06:00:00,EQ-0006,83.06,1195.6,3.271,394.7,5714.6,12.0
2024-03-29 18:00:00,EQ-0006,83.23,1204.3,3.207,399.81,6175.7,12.0
2024-03-30 06:00:00,EQ-0006,84.12,1220.3,3.155,394.88,6707.6,12.0
2024-03-30 18:00:00,EQ-0006,83.83,1180.6,3.472,415.24,6411.7,12.0
2024-03-31 06:00:00,EQ-0006,82.44,1207.3,3.502,379.95,5798.2,12.0
2024-03-31 18:00:00,EQ-0006,84.59,1206.7,3.364,394.46,5825.1,12.0
2024-04-01 06:00:00,EQ-0006,81.32,1254.0,3.215,381.16,6074.4,12.0
2024-04-01 18:00:00,EQ-0006,81.39,1233.4,3.111,421.49,6045.9,12.0
2024-04-02 06:00:00,EQ-0006,82.21,1202.4,3.266,394.4,6280.7,12.0
2024-04-02 18:00:00,EQ-0006,82.53,1184.0,3.366,400.26,5620.4,12.0
2024-04-03 06:00:00,EQ-0006,83.79,1213.2,3.315,401.01,6260.9,12.0
2024-04-03 18:00:00,EQ-0006,81.24,1214.5,3.412,396.5,5754.0,12.0
2024-04-04 06:00:00,EQ-0006,82.5,1239.6,3.646,387.95,5707.0,12.0
2024-04-04 18:00:00,EQ-0006,80.22,1198.8,3.667,410.34,6089.2,12.0
2024-04-05 06:00:00,EQ-0006,80.36,1193.0,3.357,416.73,6195.8,12.0
2024-04-05 18:00:00,EQ-0006,80.96,1198.0,3.561,414.48,5886.9,12.0
2024-04-06 06:00:00,EQ-0006,84.94,1204.3,3.138,409.66,5922.0,12.0
2024-04-06 18:00:00,EQ-0006,85.58,1205.9,2.891,394.69,6384.0,12.0
2024-04-07 06:00:00,EQ-0006,86.01,1220.5,3.137,421.09,5983.7,12.0
2024-04-07 18:00:00,EQ-0006,87.88,1190.4,3.072,394.34,6059.6,12.0
2024-04-08 06:00:00,EQ-0006,87.29,1206.6,3.261,388.36,6168.3,12.0
2024-04-08 18:00:00,EQ-0006,86.56,1197.8,3.261,404.37,5778.8,12.0
2024-04-09 06:00:00,EQ-0006,90.0,1195.4,3.379,418.41,5927.6,12.0
2024-04-09 18:00:00,EQ-0006,88.87,1189.4,3.471,383.45,5753.5,12.0
2024-04-10 06:00:00,EQ-0006,86.41,1216.4,2.895,380.26,6100.5,12.0
2024-04-10 18:00:00,EQ-0006,85.52,1206.7,2.967,411.28,5904.5,12.0
2024-04-11 06:00:00,EQ-0006,87.66,1219.5,3.25,408.86,5588.2,12.0
2024-04-11 18:00:00,EQ-0006,87.78,1238.8,3.237,380.23,5987.9,12.0
2024-04-12 06:00:00,EQ-0006,87.09,1186.9,3.422,405.32,6084.1,12.0
2024-04-12 18:00:00,EQ-0006,88.22,1196.6,3.331,413.67,6260.1,12.0
2024-04-13 06:00:00,EQ-0006,88.55,1213.1,2.994,381.1,6141.4,12.0
2024-04-13 18:00:00,EQ-0006,87.96,1216.8,3.197,391.53,5852.8,12.0
2024-04-14 06:00:00,EQ-0006,87.47,1183.9,3.177,402.97,6330.9,12.0
2024-04-14 18:00:00,EQ-0006,86.1,1195.2,2.935,407.94,5971.4,12.0
2024-04-15 06:00:00,EQ-0006,84.95,1242.7,3.238,404.44,5976.0,12.0
2024-04-15 18:00:00,EQ-0006,86.71,1186.4,3.362,400.09,6004.0,12.0
2024-04-16 06:00:00,EQ-0006,88.39,1208.7,3.157,388.03,6405.6,12.0
2024-04-16 18:00:00,EQ-0006,89.48,1191.3,2.917,378.93,5683.4,12.0
2024-04-17 06:00:00,EQ-0006,87.59,1202.2,3.293,410.82,6323.9,12.0
2024-04-17 18:00:00,EQ-0006,,1189.4,3.464,415.16,5953.6,12.0
2024-04-18 06:00:00,EQ-0006,83.49,1207.1,3.363,401.64,5937.6,12.0
2024-04-18 18:00:00,EQ-0006,82.37,1221.8,3.232,398.82,6093.4,12.0
2024-04-19 06:00:00,EQ-0006,82.99,1191.2,3.211,407.0,6239.8,12.0
2024-04-19 18:00:00,EQ-0006,84.3,1202.7,3.219,394.09,6366.6,12.0
2024-04-20 06:00:00,EQ-0006,84.44,1206.9,3.524,406.6,6205.0,12.0
2024-04-20 18:00:00,EQ-0006,84.6,1176.9,3.632,406.5,,12.0
2024-04-21 06:00:00,EQ-0006,81.64,1177.7,,409.98,6148.6,12.0
2024-04-21 18:00:00,EQ-0006,83.39,1196.6,2.99,397.96,,12.0
2024-04-22 06:00:00,EQ-0006,82.0,1223.6,3.429,402.36,6252.7,12.0
2024-04-22 18:00:00,EQ-0006,79.71,1232.3,3.122,409.55,5962.2,12.0
2024-04-23 06:00:00,EQ-0006,81.26,1193.2,2.858,429.26,5731.6,12.0
2024-04-23 18:00:00,EQ-0006,82.81,1194.9,3.087,403.19,6413.3,12.0
2024-04-24 06:00:00,EQ-0006,82.29,1201.0,3.297,394.54,5577.6,12.0
2024-04-24 18:00:00,EQ-0006,82.51,1208.7,3.394,405.79,6351.8,12.0
2024-04-25 06:00:00,EQ-0006,83.68,1205.7,3.157,395.3,6116.0,12.0
2024-04-25 18:00:00,EQ-0006,85.99,1227.3,3.358,414.9,6290.3,12.0
2024-04-26 06:00:00,EQ-0006,86.99,1164.9,3.506,419.45,6316.4,12.0
2024-04-26 18:00:00,EQ-0006,86.52,1200.5,3.318,389.19,5912.4,12.0
2024-04-27 06:00:00,EQ-0006,86.97,1203.0,3.025,398.07,5810.3,12.0
2024-04-27 18:00:00,EQ-0006,85.45,1173.3,3.043,391.8,5840.7,12.0
2024-04-28 06:00:00,EQ-0006,85.9,1210.1,3.173,412.56,5737.1,12.0
2024-04-28 18:00:00,EQ-0006,87.03,1172.2,3.223,432.29,5761.3,12.0
2024-04-29 06:00:00,EQ-0006,87.73,1188.9,2.88,404.67,6351.9,12.0
2024-04-29 18:00:00,EQ-0006,85.28,1202.7,2.625,396.3,5640.9,12.0
2024-04-30 06:00:00,EQ-0006,87.39,1229.4,2.756,412.37,5918.4,12.0
2024-04-30 18:00:00,EQ-0006,88.71,1214.8,2.97,398.0,5878.4,12.0
2024-05-01 06:00:00,EQ-0006,90.2,1225.4,3.345,411.74,6219.3,12.0
2024-05-01 18:00:00,EQ-0006,87.88,1196.7,2.993,389.27,6100.4,12.0
2024-05-02 06:00:00,EQ-0006,83.33,1207.3,2.818,389.28,5751.7,12.0
2024-05-02 18:00:00,EQ-0006,85.97,1180.0,3.038,408.38,5528.7,12.0
2024-05-03 06:00:00,EQ-0006,88.52,1209.9,3.308,394.03,6097.8,12.0
2024-05-03 18:00:00,EQ-0006,87.84,1206.4,3.358,394.28,6178.3,12.0
2024-05-04 06:00:00,EQ-0006,86.18,1215.4,3.121,403.91,6233.7,12.0
2024-05-04 18:00:00,EQ-0006,84.91,1242.7,3.26,412.16,6185.7,12.0
2024-05-05 06:00:00,EQ-0006,84.6,1174.1,3.212,407.86,5968.0,12.0
2024-05-05 18:00:00,EQ-0006,87.77,1193.1,3.547,409.17,6152.5,12.0
2024-05-06 06:00:00,EQ-0006,87.27,1188.8,3.704,397.67,5637.7,12.0
2024-05-06 18:00:00,EQ-0006,87.4,1188.2,3.363,403.84,6151.8,12.0
2024-05-07 06:00:00,EQ-0006,85.98,1203.5,3.758,400.29,6040.1,12.0
2024-05-07 18:00:00,EQ-0006,82.42,1180.1,3.479,396.19,6031.5,12.0
2024-05-08 06:00:00,EQ-0006,88.53,1229.9,3.152,407.83,5865.8,12.0
2024-05-08 18:00:00,EQ-0006,85.03,1204.8,3.149,402.98,6010.4,12.0
2024-05-09 06:00:00,EQ-0006,90.34,1235.6,2.92,197.58,3003.7,5.82
2024-05-09 18:00:00,EQ-0006,90.94,1202.8,3.209,192.33,2684.3,5.82
2024-05-10 06:00:00,EQ-0006,87.93,1218.3,3.165,400.04,6341.8,12.0
2024-05-10 18:00:00,EQ-0006,88.64,1201.2,3.431,407.8,5853.6,12.0
2024-05-11 06:00:00,EQ-0006,88.28,1196.5,3.279,385.93,6400.0,12.0
2024-05-11 18:00:00,EQ-0006,87.7,1188.5,3.122,407.32,5732.8,12.0
2024-05-12 06:00:00,EQ-0006,88.94,1213.5,2.923,396.4,5995.1,12.0
2024-05-12 18:00:00,EQ-0006,90.91,1205.4,3.263,417.41,6171.3,12.0
2024-05-13 06:00:00,EQ-0006,87.04,1237.0,3.219,391.95,6189.1,12.0
2024-05-13 18:00:00,EQ-0006,85.15,1193.1,3.339,408.62,6471.3,12.0
2024-05-14 06:00:00,EQ-0006,86.25,1182.7,3.298,404.67,5772.3,12.0
2024-05-14 18:00:00,EQ-0006,87.01,1179.9,3.319,408.15,6359.6,12.0
2024-05-15 06:00:00,EQ-0006,87.36,1208.1,3.238,415.19,5574.4,12.0
2024-05-15 18:00:00,EQ-0006,84.77,1212.4,3.286,409.44,6182.0,12.0
2024-05-16 06:00:00,EQ-0006,84.84,1187.1,3.384,403.76,6065.1,12.0
2024-05-16 18:00:00,EQ-0006,84.68,1205.4,3.415,385.85,6042.7,12.0
2024-05-17 06:00:00,EQ-0006,84.19,1216.7,3.59,381.96,6314.1,12.0
2024-05-17 18:00:00,EQ-0006,86.28,1178.2,3.21,399.15,5737.4,12.0
2024-05-18 06:00:00,EQ-0006,86.8,1245.6,3.471,392.37,5895.3,12.0
2024-05-18 18:00:00,EQ-0006,86.01,1205.4,3.193,420.12,5714.8,12.0
2024-05-19 06:00:00,EQ-0006,86.56,1199.6,3.274,416.47,6214.7,12.0
2024-05-19 18:00:00,EQ-0006,85.96,1221.8,3.281,384.54,6125.4,12.0
2024-05-20 06:00:00,EQ-0006,87.54,1190.3,3.574,394.34,5901.5,12.0
2024-05-20 18:00:00,EQ-0006,86.28,1175.4,3.502,388.19,5683.0,12.0
2024-05-21 06:00:00,EQ-0006,86.76,1205.5,3.273,392.21,6100.9,12.0
2024-05-21 18:00:00,EQ-0006,83.95,1167.8,3.758,428.34,5977.6,12.0
2024-05-22 06:00:00,EQ-0006,84.07,1199.8,3.366,397.03,6118.7,12.0
2024-05-22 18:00:00,EQ-0006,81.78,1252.7,3.576,387.33,5885.0,12.0
2024-05-23 06:00:00,EQ-0006,83.55,1205.8,,420.26,5963.5,12.0
2024-05-23 18:00:00,EQ-0006,83.56,1207.9,3.448,373.78,6058.3,12.0
2024-05-24 06:00:00,EQ-0006,81.56,1214.0,3.453,408.74,5950.8,12.0
2024-05-24 18:00:00,EQ-0006,81.57,1221.3,3.414,399.29,5547.1,12.0
2024-05-25 06:00:00,EQ-0006,86.65,1197.7,3.446,385.89,6020.7,12.0
2024-05-25 18:00:00,EQ-0006,86.41,1209.8,3.28,395.1,5548.8,12.0
2024-05-26 06:00:00,EQ-0006,85.63,1195.3,3.601,394.55,5665.6,12.0
2024-05-26 18:00:00,EQ-0006,88.57,1181.5,3.795,411.25,5795.9,12.0
2024-05-27 06:00:00,EQ-0006,85.93,1211.6,3.478,409.14,5637.5,12.0
2024-05-27 18:00:00,EQ-0006,81.78,1187.8,3.587,369.72,6512.3,12.0
2024-05-28 06:00:00,EQ-0006,83.01,1170.5,3.209,413.98,5921.0,12.0
2024-05-28 18:00:00,EQ-0006,83.19,1202.3,3.327,369.03,6214.0,12.0
2024-05-29 06:00:00,EQ-0006,84.83,1179.4,3.272,389.57,6232.2,12.0
2024-05-29 18:00:00,EQ-0006,88.22,1177.2,3.4,404.07,5711.5,12.0
2024-05-30 06:00:00,EQ-0006,85.78,1206.2,3.426,394.61,5257.6,12.0
2024-05-30 18:00:00,EQ-0006,83.1,1187.7,3.483,402.9,6000.0,12.0
2024-05-31 06:00:00,EQ-0006,83.45,1197.0,3.211,414.07,6003.6,12.0
2024-05-31 18:00:00,EQ-0006,81.9,1207.7,3.377,419.54,6345.0,12.0
2024-06-01 06:00:00,EQ-0006,83.11,1203.6,3.396,393.13,5932.5,12.0
2024-06-01 18:00:00,EQ-0006,84.89,1198.6,3.807,389.88,6083.0,12.0
2024-06-02 06:00:00,EQ-0006,86.7,1209.9,3.51,410.87,6226.5,12.0
2024-06-02 18:00:00,EQ-0006,85.46,1177.0,3.293,412.45,6176.6,12.0
2024-06-03 06:00:00,EQ-0006,84.62,1177.0,3.425,413.86,6122.8,12.0
2024-06-03 18:00:00,EQ-0006,84.51,1198.0,3.474,406.3,6260.3,12.0
2024-06-04 06:00:00,EQ-0006,85.67,1202.2,3.201,411.71,5945.5,12.0
2024-06-04 18:00:00,EQ-0006,84.56,1209.7,3.373,388.36,6132.0,12.0
2024-06-05 06:00:00,EQ-0006,86.6,1212.7,3.199,418.2,5950.1,12.0
2024-06-05 18:00:00,EQ-0006,85.09,1208.8,3.422,405.68,5994.0,12.0
2024-06-06 06:00:00,EQ-0006,86.96,1219.1,3.187,405.93,6124.9,12.0
2024-06-06 18:00:00,EQ-0006,84.75,1212.4,3.522,406.14,6199.4,12.0
2024-06-07 06:00:00,EQ-0006,86.04,1194.8,3.492,389.97,6034.4,12.0
2024-06-07 18:00:00,EQ-0006,84.43,1193.6,3.152,416.03,5699.6,12.0
2024-06-08 06:00:00,EQ-0006,84.53,1203.2,3.092,412.45,6002.8,12.0
2024-06-08 18:00:00,EQ-0006,86.25,1185.3,3.151,382.92,6128.2,12.0
2024-06-09 06:00:00,EQ-0006,84.69,1191.1,3.106,405.02,5986.8,12.0
2024-06-09 18:00:00,EQ-0006,87.97,1238.3,3.204,422.46,5947.4,12.0
2024-06-10 06:00:00,EQ-0006,87.62,1224.9,3.372,420.1,6341.7,12.0
2024-06-10 18:00:00,EQ-0006,87.18,1208.3,3.232,400.76,5932.1,12.0
2024-06-11 06:00:00,EQ-0006,89.24,1197.7,3.39,381.66,5811.0,12.0
2024-06-11 18:00:00,EQ-0006,90.55,1189.0,3.525,401.69,5932.7,12.0
2024-06-12 06:00:00,EQ-0006,89.09,1212.4,3.648,416.36,6174.9,12.0
2024-06-12 18:00:00,EQ-0006,88.95,1215.0,3.316,410.89,6117.3,12.0
2024-06-13 06:00:00,EQ-0006,86.85,1218.9,3.384,397.96,5688.9,12.0
2024-06-13 18:00:00,EQ-0006,86.3,1199.4,3.259,410.12,6304.3,12.0
2024-06-14 06:00:00,EQ-0006,83.13,1201.9,3.21,353.98,5991.7,12.0
2024-06-14 18:00:00,EQ-0006,84.69,1215.4,3.304,388.64,6069.2,12.0
2024-06-15 06:00:00,EQ-0006,87.45,1191.4,3.36,397.83,6174.3,12.0
2024-06-15 18:00:00,EQ-0006,87.14,1208.5,3.068,403.01,6318.5,12.0
2024-06-16 06:00:00,EQ-0006,87.84,1198.3,3.111,398.67,6192.3,12.0
2024-06-16 18:00:00,EQ-0006,85.79,1193.4,3.11,412.5,5878.9,12.0
2024-06-17 06:00:00,EQ-0006,82.1,1211.3,3.224,407.25,5791.3,12.0
2024-06-17 18:00:00,EQ-0006,80.0,1225.7,3.388,407.44,5776.9,12.0
2024-06-18 06:00:00,EQ-0006,79.44,1177.3,3.444,401.19,5911.1,12.0
2024-06-18 18:00:00,EQ-0006,81.19,1142.8,3.355,388.38,5953.8,12.0
2024-06-19 06:00:00,EQ-0006,81.84,1204.3,3.163,405.9,5896.1,12.0
2024-06-19 18:00:00,EQ-0006,81.82,1214.5,3.283,387.28,5955.3,12.0
2024-06-20 06:00:00,EQ-0006,83.28,1175.7,3.357,418.59,6060.7,12.0
2024-06-20 18:00:00,EQ-0006,81.31,1203.2,3.267,385.19,5488.1,12.0
2024-06-21 06:00:00,EQ-0006,84.75,1200.4,2.908,396.94,5688.0,12.0
2024-06-21 18:00:00,EQ-0006,86.1,1192.3,3.015,417.86,6168.0,12.0
2024-06-22 06:00:00,EQ-0006,86.44,1181.1,2.811,416.06,6135.4,12.0
2024-06-22 18:00:00,EQ-0006,87.33,1180.1,2.797,406.76,6059.9,12.0
2024-06-23 06:00:00,EQ-0006,84.38,1164.8,3.176,384.13,6215.4,12.0
2024-06-23 18:00:00,EQ-0006,83.07,1195.9,3.11,403.72,5802.1,12.0
2024-06-24 06:00:00,EQ-0006,82.6,1185.7,3.089,387.62,5785.4,12.0
2024-06-24 18:00:00,EQ-0006,83.02,1221.7,3.08,406.71,5811.7,12.0
2024-06-25 06:00:00,EQ-0006,84.77,1226.7,3.46,409.78,5836.4,12.0
2024-06-25 18:00:00,EQ-0006,81.27,1223.9,3.45,411.95,6148.4,12.0
2024-06-26 06:00:00,EQ-0006,82.7,1191.9,3.24,418.18,6179.5,12.0
2024-06-26 18:00:00,EQ-0006,85.55,1204.0,3.366,389.53,6122.9,12.0
2024-06-27 06:00:00,EQ-0006,82.43,1212.4,3.223,392.15,5959.5,12.0
2024-06-27 18:00:00,EQ-0006,83.75,1181.5,3.63,402.53,5993.1,12.0
2024-06-28 06:00:00,EQ-0006,84.57,1169.7,3.341,410.79,5745.8,12.0
2024-06-28 18:00:00,EQ-0006,84.55,1197.3,3.498,380.34,5865.2,12.0
29-Jun-2024 06:00,EQ-0006,84.99,1202.0,3.608,409.88,5606.4,12.0
2024-06-29 18:00:00,EQ-0006,84.59,1194.9,3.475,407.18,6305.3,12.0
2024-06-30 06:00:00,EQ-0006,82.69,1192.4,3.573,397.93,5876.9,12.0
2024-06-30 18:00:00,EQ-0006,84.16,1215.3,3.515,406.95,6034.8,12.0
2024-07-01 06:00:00,EQ-0006,80.96,1194.6,3.423,401.73,6284.7,12.0
2024-07-01 18:00:00,EQ-0006,83.79,1188.8,3.321,413.02,6352.5,12.0
2024-07-02 06:00:00,EQ-0006,84.77,1212.2,3.143,411.02,5997.5,12.0
2024-07-02 18:00:00,EQ-0006,85.34,1226.4,3.217,389.38,6078.3,12.0
2024-07-03 06:00:00,EQ-0006,86.34,1207.9,3.597,401.44,5627.6,12.0
2024-07-03 18:00:00,EQ-0006,88.62,1214.4,3.677,375.59,5996.3,12.0
2024-07-04 06:00:00,EQ-0006,84.41,1211.9,3.774,391.99,6514.7,12.0
2024-07-04 18:00:00,EQ-0006,85.74,1182.6,3.744,404.22,5841.6,12.0
2024-07-05 06:00:00,EQ-0006,88.93,1232.7,3.794,394.19,6350.2,12.0
2024-07-05 18:00:00,EQ-0006,93.46,1238.7,3.676,381.8,6126.8,12.0
2024-07-06 06:00:00,EQ-0006,90.82,1224.8,4.154,371.43,6237.6,12.0
2024-07-06 18:00:00,EQ-0006,92.54,1243.2,4.651,373.31,6686.9,12.0
2024-07-07 06:00:00,EQ-0006,98.31,1257.3,4.977,355.17,5739.0,12.0
2024-07-07 18:00:00,EQ-0006,99.3,1288.9,5.292,366.96,6586.4,12.0
2024-07-08 06:00:00,EQ-0006,87.63,1189.6,3.037,199.94,3045.1,5.96
2024-07-08 18:00:00,EQ-0006,92.24,1215.0,3.154,188.51,2988.6,5.96
2024-07-09 06:00:00,EQ-0006,83.35,1178.2,3.274,400.95,5985.9,12.0
2024-07-09 18:00:00,EQ-0006,84.99,1211.5,3.2,399.69,6016.1,12.0
2024-07-10 06:00:00,EQ-0006,83.85,1190.5,3.343,387.55,6512.0,12.0
2024-07-10 18:00:00,EQ-0006,82.97,1203.2,3.387,385.56,5684.3,12.0
2024-07-11 06:00:00,EQ-0006,84.98,1184.7,3.428,365.23,5919.7,12.0
2024-07-11 18:00:00,EQ-0006,85.51,1216.0,3.991,410.35,6300.0,12.0
2024-07-12 06:00:00,EQ-0006,85.43,1205.0,3.763,423.43,6017.0,12.0
2024-07-12 18:00:00,EQ-0006,86.15,1192.2,3.723,387.23,6284.9,12.0
2024-07-13 06:00:00,EQ-0006,84.01,1207.4,3.578,386.39,6160.9,12.0
2024-07-13 18:00:00,EQ-0006,84.95,1211.3,3.498,391.18,5610.4,12.0
2024-07-14 06:00:00,EQ-0006,84.9,1201.2,3.244,398.76,6198.3,12.0
2024-07-14 18:00:00,EQ-0006,86.42,1207.1,3.312,382.56,6066.0,12.0
2024-07-15 06:00:00,EQ-0006,84.43,1204.2,3.398,392.95,6127.8,12.0
2024-07-15 18:00:00,EQ-0006,85.06,1200.5,3.217,386.01,5887.3,12.0
2024-07-16 06:00:00,EQ-0006,86.72,1207.3,3.182,413.0,5940.4,12.0
2024-07-16 18:00:00,EQ-0006,87.58,1189.6,3.282,406.78,5955.6,12.0
2024-07-17 06:00:00,EQ-0006,84.44,1191.1,3.325,398.21,5902.5,12.0
2024-07-17 18:00:00,EQ-0006,83.95,1227.3,3.322,406.03,6027.8,12.0
2024-07-18 06:00:00,EQ-0006,86.02,1213.5,3.389,405.01,6183.7,12.0
2024-07-18 18:00:00,EQ-0006,87.65,1209.5,3.742,408.92,5887.9,12.0
2024-07-19 06:00:00,EQ-0006,89.64,1207.2,3.783,410.18,6031.1,12.0
2024-07-19 18:00:00,EQ-0006,87.14,1206.7,3.175,402.57,6143.5,12.0
2024-07-20 06:00:00,EQ-0006,86.51,1203.5,3.353,407.99,5982.5,12.0
2024-07-20 18:00:00,EQ-0006,88.7,1212.3,3.392,411.63,6071.5,12.0
2024-07-21 06:00:00,EQ-0006,86.95,1198.3,3.592,404.55,6001.1,12.0
2024-07-21 18:00:00,EQ-0006,88.42,1194.4,3.04,411.89,5803.8,12.0
2024-07-22 06:00:00,EQ-0006,86.1,1210.6,3.089,392.43,5961.5,12.0
2024-07-22 18:00:00,EQ-0006,85.91,1193.8,2.915,397.87,6007.0,12.0
2024-07-23 06:00:00,EQ-0006,85.8,1221.6,3.161,411.58,5404.2,12.0
2024-07-23 18:00:00,EQ-0006,86.02,1226.5,3.311,398.12,5484.8,12.0
