date,field_id,cost_category,cost_amount_usd
2022-08-12,FIELD-003,Utilities,6148.48
2022-08-12,FIELD-004,Energy,2970.92
2022-08-12,FIELD-004,Labor,11276.54
2022-08-12,FIELD-004,Maintenance,0.0
2022-08-12,FIELD-004,Other,4311.92
2022-08-12,FIELD-004,Production,15515.44
2022-08-12,FIELD-004,Transportation,3881.14
12-Aug-2022,FIELD-004,Utilities,6383.54
2022-08-13,FIELD-001,Energy,3018.2
2022-08-13,FIELD-001,Labor,21447.58
2022-08-13,FIELD-001,Maintenance,0.0
2022-08-13,FIELD-001,Other,4341.66
2022-08-13,FIELD-001,Production,40281.71
2022-08-13,FIELD-001,Transportation,12863.04
2022-08-13,FIELD-001,Utilities,6164.79
2022-08-13,FIELD-002,Energy,3093.07
2022-08-13,FIELD-002,Labor,17713.57
2022-08-13,FIELD-002,Maintenance,0.0
20220813,FIELD-002,Other,5498.03
2022-08-13,FIELD-002,Production,29087.17
2022-08-13,FIELD-002,Transportation,8913.88
2022-08-13,FIELD-002,Utilities,5680.8
2022-08-13,FIELD-003,Energy,2787.5
2022-08-13,FIELD-003,Labor,7691.18
2022/08/13,FIELD-003,Maintenance,0.0
2022-08-13,FIELD-003,Other,4422.42
2022-08-13,FIELD-003,Production,10063.06
2022-08-13,FIELD-003,Transportation,2783.86
2022-08-13,FIELD-003,Utilities,6126.3
2022-08-13,FIELD-004,Energy,3003.29
20220813,FIELD-004,Labor,11574.24
20220813,FIELD-004,Maintenance,0.0
2022-08-13,FIELD-004,Other,5062.07
2022-08-13,FIELD-004,Production,15793.29
2022-08-13,FIELD-004,Transportation,3874.58
2022-08-13,FIELD-004,Utilities,6131.24
2022-08-14,FIELD-001,Energy,2938.74
2022-08-14,FIELD-001,Labor,20992.18
2022-08-14,FIELD-001,Maintenance,0.0
2022-08-14,FIELD-001,Other,5114.52
20220814,FIELD-001,Production,38900.66
2022-08-14,FIELD-001,Transportation,12829.23
2022-08-14,FIELD-001,Utilities,6052.48
2022-08-14,FIELD-002,Energy,3004.65
2022-08-14,FIELD-002,Labor,17082.02
2022-08-14,FIELD-002,Maintenance,0.0
2022/08/14,FIELD-002,Other,4720.92
2022-08-14,FIELD-002,Production,28300.13
2022-08-14,FIELD-002,Transportation,8888.49
20220814,FIELD-002,Utilities,6542.24
2022-08-14,FIELD-003,Energy,2890.86
14-Aug-2022,FIELD-003,Labor,11253.02
2022/08/14,FIELD-003,Maintenance,0.0
2022-08-14,FIELD-003,Other,4316.02
2022-08-14,FIELD-003,Production,12420.64
2022-08-14,FIELD-003,Transportation,2638.66
2022-08-14,FIELD-003,Utilities,6407.09
2022-08-14,FIELD-004,Energy,3035.87
2022-08-14,FIELD-004,Labor,11582.23
2022-08-14,FIELD-004,Maintenance,0.0
20220814,FIELD-004,Other,3034.66
2022-08-14,FIELD-004,Production,15982.49
2022-08-14,FIELD-004,Transportation,3782.2
2022-08-14,FIELD-004,Utilities,5998.6
2022-08-15,FIELD-001,Energy,3075.28
2022-08-15,FIELD-001,Labor,20403.31
15-Aug-2022,FIELD-001,MAINTENANCE,0.0
2022-08-15,FIELD-001,Other,2384.63
2022-08-15,FIELD-001,Production,39137.99
2022-08-15,FIELD-001,Transportation,14639.59
2022-08-15,FIELD-001,Utilities,6597.21
2022-08-15,FIELD-002,Energy,3018.27
2022-08-15,FIELD-002,Labor,16731.79
2022-08-15,FIELD-002,Maintenance,0.0
2022-08-15,FIELD-002,Other,7628.13
2022-08-15,FIELD-002,Production,28188.34
2022-08-15,FIELD-002,Transportation,8698.42
2022-08-15,FIELD-002,Utilities,6259.51
2022-08-15,FIELD-003,Energy,2995.54
2022-08-15,FIELD-003,Labor,10966.12
20220815,FIELD-003,Maintenance,3508.77
2022/08/15,FIELD-003,Other,9593.0
15-Aug-2022,FIELD-003,Production,11580.75
2022-08-15,FIELD-003,Transportation,2355.39
2022-08-15,FIELD-003,Utilities,6598.58
2022-08-15,FIELD-004,Energy,3020.61
2022-08-15,FIELD-004,Labor,11936.73
2022-08-15,FIELD-004,Maintenance,0.0
2022-08-15,FIELD-004,Other,7225.85
2022-08-15,FIELD-004,Production,15276.31
2022-08-15,FIELD-004,Transportation,3983.88
2022/08/15,FIELD-004,Utilities,5750.45
2022-08-16,FIELD-001,Energy,2969.71
2022-08-16,FIELD-001,Labor,21540.79
2022-08-16,FIELD-001,Maintenance,0.0
2022-08-16,FIELD-001,Other,5330.38
2022-08-16,FIELD-001,Production,38149.15
2022-08-16,FIELD-001,Transportation,12758.95
2022-08-16,FIELD-001,Utilities,5056.62
2022-08-16,FIELD-002,Energy,2982.43
20220816,FIELD-002,Labor,17282.41
2022-08-16,FIELD-002,Maintenance,0.0
2022-08-16,FIELD-002,Other,2462.55
2022-08-16,FIELD-002,Production,28484.46
2022-08-16,FIELD-002,Transportation,9852.62
2022-08-16,FIELD-002,Utilities,5952.36
2022-08-16,FIELD-003,Energy,-2996.15
2022-08-16,FIELD-003,Labor,10731.8
2022-08-16,FIELD-003,MAINTENANCE,0.0
2022-08-16,FIELD-003,Other,1267.86
2022-08-16,FIELD-003,Production,12627.79
2022-08-16,FIELD-003,Transportation,2752.88
2022-08-16,FIELD-003,Utilities,6090.75
2022-08-16,FIELD-004,Energy,2996.89
2022/08/16,FIELD-004,Labor,11797.4
2022-08-16,FIELD-004,Maintenance,3566.93
2022-08-16,FIELD-004,Other,3942.22
16-Aug-2022,FIELD-004,Production,15052.71
2022-08-16,FIELD-004,Transportation,3170.04
2022-08-16,FIELD-004,Utilities,5738.2
2022-08-17,FIELD-001,Energy,3000.99
2022-08-17,FIELD-001,Labor,21577.38
2022-08-17,FIELD-001,Maintenance,0.0
2022-08-17,FIELD-001,Other,6976.97
2022-08-17,FIELD-001,Production,39863.51
2022-08-17,FIELD-001,Transportation,12869.09
2022-08-17,FIELD-001,Utilities,5215.88
2022-08-17,FIELD-002,Energy,2895.63
2022-08-17,FIELD-002,Labor,17235.91
17-Aug-2022,FIELD-002,Maintenance,12526.56
2022-08-17,FIELD-002,Other,4198.44
2022/08/17,FIELD-002,Production,27533.43
2022-08-17,FIELD-002,Transportation,8488.27
17-Aug-2022,FIELD-002,Utilities,5610.84
2022-08-17,FIELD-003,Energy,3015.78
2022-08-17,FIELD-003,Labor,10404.3
2022/08/17,FIELD-003,Maintenance,0.0
2022-08-17,FIELD-003,Other,7725.3
2022-08-17,FIELD-003,Production,12639.55
2022-08-17,FIELD-003,Transportation,2874.9
2022-08-17,FIELD-003,Utilities,6305.5
2022-08-17,FIELD-004,Energy,2910.36
2022-08-17,FIELD-004,Labor,12405.99
2022-08-17,FIELD-004,Maintenance,0.0
2022-08-17,FIELD-004,Other,4689.69
2022-08-17,FIELD-004,Production,16094.81
2022-08-17,FIELD-004,Transportation,4135.99
2022-08-17,FIELD-004,Utilities,5455.04
2022-08-18,FIELD-001,Energy,2965.69
2022-08-18,FIELD-001,Labor,22144.04
2022-08-18,FIELD-001,Maintenance,0.0
2022-08-18,FIELD-001,Other,5939.17
2022-08-18,FIELD-001,Production,38805.99
2022-08-18,FIELD-001,Transportation,13185.48
2022-08-18,FIELD-001,Utilities,6169.97
2022-08-18,FIELD-002,Energy,2959.64
2022-08-18,FIELD-002,Labor,18576.34
2022-08-18,FIELD-002,Maintenance,24033.67
2022-08-18,FIELD-002,Other,3265.35
2022-08-18,FIELD-002,Prod.,18690.6
2022-08-18,FIELD-002,Transportation,3560.93
2022-08-18,FIELD-002,Utilities,5521.62
18-Aug-2022,FIELD-003,Energy,2967.14
2022-08-18,FIELD-003,Labor,11004.34
2022-08-18,FIELD-003,Maintenance,12264.19
2022-08-18,FIELD-003,Other,4443.05
2022-08-18,FIELD-003,Production,11924.99
2022-08-18,FIELD-003,Transportation,2568.26
2022-08-18,FIELD-003,Utilities,6043.51
2022-08-18,FIELD-004,Energy,2953.54
18-Aug-2022,FIELD-004,Labor,11646.49
2022-08-18,FIELD-004,Maintenance,0.0
2022-08-18,FIELD-004,Other,3380.07
2022-08-18,FIELD-004,Production,15703.78
2022-08-18,FIELD-004,Transportation,3843.26
2022-08-18,FIELD-004,Utilities,6707.48
2022/08/19,FIELD-001,Energy,2948.04
2022-08-19,FIELD-001,Labor,22018.05
2022-08-19,FIELD-001,Maintenance,0.0
2022-08-19,FIELD-001,Other,3276.26
2022-08-19,FIELD-001,Production,38537.2
19-Aug-2022,FIELD-001,Transportation,14316.53
2022-08-19,FIELD-001,Utilities,7360.31
2022-08-19,FIELD-002,Energy,2918.09
2022-08-19,FIELD-002,Labor,17208.75
2022-08-19,FIELD-002,Maintenance,1061.69
2022-08-19,FIELD-002,Other,2920.76
2022/08/19,FIELD-002,Production,18218.02
2022-08-19,FIELD-002,Transportation,3220.9
19-Aug-2022,FIELD-002,Utilities,6711.87
2022-08-19,FIELD-003,Energy,2079.12
2022-08-19,FIELD-003,Labor,11540.1
2022-08-19,FIELD-003,Maintenance,45217.64
2022-08-19,FIELD-003,Other,7926.62
2022-08-19,FIELD-003,Production,9626.84
2022-08-19,FIELD-003,Transportation,1184.7
2022-08-19,FIELD-003,Utilities,6440.24
2022-08-19,FIELD-004,Energy,2893.69
2022-08-19,FIELD-004,Labor,12054.05
2022-08-19,FIELD-004,Maintenance,0.0
2022-08-19,FIELD-004,Other,4464.48
19-Aug-2022,FIELD-004,Production,15614.68
2022-08-19,FIELD-004,Transportation,3991.69
2022-08-19,FIELD-004,Utilities,5542.4
2022-08-20,FIELD-001,Energy,2980.42
20220820,FIELD-001,Labor,22931.34
2022-08-20,FIELD-001,Maintenance,0.0
2022-08-20,FIELD-001,Other,3010.46
2022-08-20,FIELD-001,Production,37886.29
2022-08-20,FIELD-001,Transportation,13243.28
2022-08-20,FIELD-001,Utilities,6235.03
2022-08-20,FIELD-002,Energy,2942.84
2022-08-20,FIELD-002,Labor,18454.0
2022-08-20,FIELD-002,Maintenance,0.0
2022-08-20,FIELD-002,Other,3820.19
2022/08/20,FIELD-002,Production,19548.94
2022-08-20,FIELD-002,Transportation,3748.59
2022-08-20,FIELD-002,Utilities,5603.91
2022-08-20,FIELD-003,Energy,2050.02
2022-08-20,FIELD-003,Labor,10660.63
2022-08-20,FIELD-003,Maintenance,0.0
2022-08-20,FIELD-003,Other,6098.86
2022-08-20,FIELD-003,Production,9412.4
2022-08-20,FIELD-003,Transportation,1130.09
2022-08-20,FIELD-003,Utilities,5510.54
2022-08-20,FIELD-004,Energy,2570.6
2022-08-20,FIELD-004,Labor,12114.53
2022-08-20,FIELD-004,Maintenance,14386.48
2022-08-20,FIELD-004,Other,4430.72
2022-08-20,FIELD-004,Production,14744.23
2022/08/20,FIELD-004,Transportation,3202.42
2022-08-20,FIELD-004,Utilities,5606.76
2022-08-21,FIELD-001,Energy,3079.05
21-Aug-2022,FIELD-001,Labor,22162.93
2022-08-21,FIELD-001,Maintenance,0.0
2022-08-21,FIELD-001,Other,6006.31
2022-08-21,FIELD-001,Production,37458.8
2022-08-21,FIELD-001,Transportation,12844.87
2022-08-21,FIELD-001,Utilities,5772.55
2022-08-21,FIELD-002,Energy,2951.75
2022-08-21,FIELD-002,Labor,15870.98
2022-08-21,FIELD-002,Maintenance,0.0
2022-08-21,FIELD-002,Other,4900.28
2022-08-21,FIELD-002,Production,28622.68
2022-08-21,FIELD-002,Transportation,9774.53
2022-08-21,FIELD-002,Utilities,4762.06
2022-08-21,FIELD-003,Energy,2765.19
2022-08-21,FIELD-003,Labor,10884.15
2022-08-21,FIELD-003,Maintenance,0.0
2022-08-21,FIELD-003,Other,7559.12
2022-08-21,FIELD-003,Production,11811.22
2022-08-21,FIELD-003,Transportation,2424.97
2022-08-21,FIELD-003,Utilities,5968.77
2022-08-21,FIELD-004,Energy,2971.29
21-Aug-2022,FIELD-004,Labor,11499.55
2022-08-21,FIELD-004,Maintenance,0.0
2022-08-21,FIELD-004,Other,3070.03
2022-08-21,FIELD-004,Production,15779.09
2022-08-21,FIELD-004,Transportation,3650.67
2022/08/21,FIELD-004,utilities ,6144.96
2022-08-22,FIELD-001,Energy,3016.96
2022-08-22,FIELD-001,Labor,21723.06
2022-08-22,FIELD-001,Maintenance,0.0
2022-08-22,FIELD-001,Other,4113.4
2022-08-22,FIELD-001,Production,36772.19
2022-08-22,FIELD-001,Transportation,12572.12
2022-08-22,FIELD-001,Utilities,5233.92
2022-08-22,FIELD-002,Energy,2978.64
2022-08-22,FIELD-002,Labor,18986.58
2022-08-22,FIELD-002,Maintenance,0.0
20220822,FIELD-002,Other,2310.44
2022-08-22,FIELD-002,Production,27619.06
2022-08-22,FIELD-002,Transportation,7912.82
2022-08-22,FIELD-002,Utilities,6157.28
2022-08-22,FIELD-003,Energy,3014.24
2022-08-22,FIELD-003,Labor,10344.31
2022-08-22,FIELD-003,Maintenance,0.0
2022-08-22,FIELD-003,Other,5130.7
2022-08-22,FIELD-003,Production,13006.41
2022-08-22,FIELD-003,Transportation,2868.58
2022-08-22,FIELD-003,Utilities,6741.84
2022-08-22,FIELD-004,Energy,2942.67
2022-08-22,FIELD-004,Labor,12706.39
2022-08-22,FIELD-004,Maintenance,9822.74
2022-08-22,FIELD-004,Other,4795.6
2022-08-22,FIELD-004,Production,13768.29
2022-08-22,FIELD-004,Transportation,2900.96
2022-08-22,FIELD-004,Utilities,5646.87
2022-08-23,FIELD-001,Energy,3021.8
2022-08-23,FIELD-001,Labor,22235.18
2022-08-23,FIELD-001,Maintenance,0.0
2022-08-23,FIELD-001,Other,6307.07
2022-08-23,FIELD-001,Production,37437.05
20220823,FIELD-001,Transportation,12776.31
2022-08-23,FIELD-001,Utilities,5824.95
2022-08-23,FIELD-002,Energy,3087.9
2022-08-23,FIELD-002,Labor,18105.71
2022-08-23,FIELD-002,Maintenance,0.0
20220823,FIELD-002,Other,2761.0
2022-08-23,FIELD-002,Production,28023.9
2022-08-23,FIELD-002,Transportation,8974.02
2022-08-23,FIELD-002,Utilities,5917.05
2022/08/23,FIELD-003,Energy,3070.16
2022-08-23,FIELD-003,Labor,11097.39
2022-08-23,FIELD-003,Maintenance,0.0
2022-08-23,FIELD-003,Other,3493.67
2022-08-23,FIELD-003,Production,12623.71
2022-08-23,FIELD-003,Transportation,2645.74
2022-08-23,FIELD-003,Utilities,5743.16
2022-08-23,FIELD-004,Energy,2974.83
2022-08-23,FIELD-004,Labor,12001.07
2022-08-23,FIELD-004,Maintenance,0.0
2022-08-23,FIELD-004,Other,4376.09
2022-08-23,FIELD-004,Production,16072.95
2022-08-23,FIELD-004,Transportation,4052.8
20220823,FIELD-004,Utilities,6331.32
2022-08-24,FIELD-001,Energy,3017.65
2022/08/24,FIELD-001,labour,21689.81
2022-08-24,FIELD-001,Maintenance,4262.54
2022-08-24,FIELD-001,Other,10484.11
2022-08-24,FIELD-001,Production,37617.3
2022-08-24,FIELD-001,Transportation,12919.24
2022-08-24,FIELD-001,Utilities,6325.95
2022-08-24,FIELD-002,Energy,3023.64
2022-08-24,FIELD-002,Labor,18801.81
2022-08-24,FIELD-002,Maintenance,0.0
2022-08-24,FIELD-002,Other,3289.93
2022-08-24,FIELD-002,Production,28082.09
2022-08-24,FIELD-002,Transportation,9263.64
24-Aug-2022,FIELD-002,Utilities,6326.92
2022-08-24,FIELD-003,Energy,2587.55
24-Aug-2022,FIELD-003,Labor,10352.72
24-Aug-2022,FIELD-003,Maintenance,21166.04
2022-08-24,FIELD-003,Other,2676.59
2022-08-24,FIELD-003,Production,11133.12
2022-08-24,FIELD-003,Transportation,1847.11
20220824,FIELD-003,Utilities,5417.7
2022-08-24,FIELD-004,Energy,2987.43
2022-08-24,FIELD-004,Labor,12168.27
2022-08-24,FIELD-004,Maintenance,0.0
2022-08-24,FIELD-004,Other,6939.61
2022-08-24,FIELD-004,Production,15545.65
2022-08-24,FIELD-004,Transportation,4088.29
2022-08-24,FIELD-004,Utilities,6697.85
2022-08-25,FIELD-001,Energy,2964.32
2022-08-25,FIELD-001,Labor,20180.41
2022-08-25,FIELD-001,Maintenance,0.0
2022-08-25,FIELD-001,Other,3102.65
2022-08-25,FIELD-001,Production,38384.0
2022-08-25,FIELD-001,Transportation,13061.48
2022-08-25,FIELD-001,Utilities,6841.17
2022-08-25,FIELD-002,Energy,2992.54
25-Aug-2022,FIELD-002,Labor,18497.99
2022-08-25,FIELD-002,MAINTENANCE,0.0
2022-08-25,FIELD-002,Other,6654.53
2022/08/25,FIELD-002,Production,28769.5
2022-08-25,FIELD-002,Transportation,9734.8
2022-08-25,FIELD-002,Utilities,6642.07
2022-08-25,FIELD-003,Energy,3006.55
2022-08-25,FIELD-003,Labor,10865.27
2022-08-25,FIELD-003,Maintenance,0.0
2022-08-25,FIELD-003,Other,5387.12
2022-08-25,FIELD-003,Production,13035.04
2022-08-25,FIELD-003,Transportation,3017.14
2022-08-25,FIELD-003,Utilities,5943.59
2022-08-25,FIELD-004,Energy,2960.89
20220825,FIELD-004,Labor,12427.95
2022-08-25,FIELD-004,Maintenance,0.0
2022-08-25,FIELD-004,Other,3905.8
2022-08-25,FIELD-004,Production,15328.52
2022-08-25,FIELD-004,Transportation,3700.44
2022-08-25,FIELD-004,Utilities,6347.49
20220826,FIELD-001,Energy,2967.45
20220826,FIELD-001,Labor,21290.89
2022-08-26,FIELD-001,Maintenance,0.0
2022-08-26,FIELD-001,Other,5163.21
2022-08-26,FIELD-001,Production,38471.38
20220826,FIELD-001,Transportation,12858.84
2022-08-26,FIELD-001,Utilities,5956.81
2022-08-26,FIELD-002,Energy,2923.65
2022-08-26,FIELD-002,Labor,17479.35
2022/08/26,FIELD-002,Maintenance,0.0
2022-08-26,FIELD-002,Other,2606.5
2022-08-26,FIELD-002,Production,28593.17
2022-08-26,FIELD-002,Transportation,8869.43
2022-08-26,FIELD-002,Utilities,6358.48
2022-08-26,FIELD-003,Energy,3049.83
2022-08-26,FIELD-003,Labor,10705.47
2022-08-26,FIELD-003,Maintenance,0.0
2022-08-26,FIELD-003,Other,2202.55
2022-08-26,FIELD-003,Production,12851.36
2022-08-26,FIELD-003,Transportation,3115.8
2022-08-26,FIELD-003,Utilities,6561.86
2022-08-26,FIELD-004,Energy,2930.78
2022-08-26,FIELD-004,Labor,12039.92
2022-08-26,FIELD-004,Maintenance,0.0
26-Aug-2022,FIELD-004,Other,3496.87
26-Aug-2022,FIELD-004,Production,15619.75
2022-08-26,FIELD-004,Transportation,4241.76
2022-08-26,FIELD-004,Utilities,5815.13
2022-08-27,FIELD-001,Energy,2008.43
2022-08-27,FIELD-001,Labor,23156.49
20220827,FIELD-001,Maintenance,14923.74
2022-08-27,FIELD-001,Other,5750.39
2022-08-27,FIELD-001,Production,24854.14
2022-08-27,FIELD-001,Transportation,5646.23
2022-08-27,FIELD-001,Utilities,6239.63
2022-08-27,FIELD-002,Energy,3004.97
2022-08-27,FIELD-002,Labor,17931.75
2022-08-27,FIELD-002,Maintenance,0.0
2022-08-27,FIELD-002,Other,5260.69
2022-08-27,FIELD-002,Production,27744.84
20220827,FIELD-002,Transportation,9560.15
2022-08-27,FIELD-002,Utilities,5882.22
2022/08/27,FIELD-003,Energy,2998.96
2022-08-27,FIELD-003,LABOR,10429.22
27-Aug-2022,FIELD-003,Maintenance,0.0
2022-08-27,FIELD-003,Other,7902.38
2022-08-27,FIELD-003,Production,12666.19
2022-08-27,FIELD-003,Transportation,2843.54
2022-08-27,FIELD-003,Utilities,5510.99
2022-08-27,FIELD-004,Energy,3035.71
2022-08-27,FIELD-004,Labor,11535.95
2022-08-27,FIELD-004,Maintenance,0.0
2022/08/27,FIELD-004,Other,3497.87
2022-08-27,FIELD-004,Production,15659.71
2022-08-27,FIELD-004,Transportation,3685.87
2022/08/27,FIELD-004,Utilities,6443.49
2022-08-28,FIELD-001,Energy,2661.76
2022-08-28,FIELD-001,Labor,21387.43
20220828,FIELD-001,Maintenance,0.0
2022-08-28,FIELD-001,Other,3604.24
2022-08-28,FIELD-001,Production,34450.69
2022-08-28,FIELD-001,Transportation,11266.39
2022-08-28,FIELD-001,Utilities,6133.1
2022-08-28,FIELD-002,Energy,3032.36
2022-08-28,FIELD-002,Labor,18318.55
2022/08/28,FIELD-002,Maintenance,0.0
2022-08-28,FIELD-002,Other,3410.62
2022-08-28,FIELD-002,Production,28624.77
2022-08-28,FIELD-002,Transportation,9616.64
2022-08-28,FIELD-002,Utilities,6405.39
2022-08-28,FIELD-003,Energy,3039.7
2022-08-28,FIELD-003,Labor,10680.46
2022-08-28,FIELD-003,Maintenance,2488.3
2022-08-28,FIELD-003,Other,1935.05
2022-08-28,FIELD-003,Production,12829.78
2022-08-28,FIELD-003,Transportation,2808.51
2022-08-28,FIELD-003,Utilities,6122.56
2022-08-28,FIELD-004,Energy,2983.26
2022-08-28,FIELD-004,Labor,12304.85
2022-08-28,FIELD-004,Maintenance,0.0
28-Aug-2022,FIELD-004,Other,5751.79
28-Aug-2022,FIELD-004,Production,16025.53
2022-08-28,FIELD-004,Transportation,3879.34
2022-08-28,FIELD-004,utilities ,7027.46
29-Aug-2022,FIELD-001,Energy,2933.11
2022-08-29,FIELD-001,Labor,21093.0
2022-08-29,FIELD-001,Maintenance,0.0
2022-08-29,FIELD-001,Other,4045.27
2022-08-29,FIELD-001,Production,36875.08
29-Aug-2022,FIELD-001,Transportation,13992.74
29-Aug-2022,FIELD-001,Utilities,5852.17
2022-08-29,FIELD-002,Energy,3027.54
2022-08-29,FIELD-002,Labor,18227.73
2022-08-29,FIELD-002,Maintenance,0.0
2022-08-29,FIELD-002,Other,5160.8
20220829,FIELD-002,Production,28445.25
2022-08-29,FIELD-002,Transportation,9486.36
2022-08-29,FIELD-002,Utilities,5793.24
2022-08-29,FIELD-003,Energy,2974.94
2022-08-29,FIELD-003,Labor,10660.83
2022-08-29,FIELD-003,Maintenance,0.0
2022-08-29,FIELD-003,Other,3665.34
2022-08-29,FIELD-003,Production,12407.5
2022-08-29,FIELD-003,Transportation,2603.24
2022-08-29,FIELD-003,Utilities,5799.55
2022-08-29,FIELD-004,Energy,3059.37
2022-08-29,FIELD-004,Labor,12263.75
2022-08-29,FIELD-004,Maintenance,0.0
2022-08-29,FIELD-004,Other,3559.54
2022-08-29,FIELD-004,Production,14916.25
2022-08-29,FIELD-004,Transportation,3643.44
2022-08-29,FIELD-004,Utilities,6189.15
2022-08-30,FIELD-001,Energy,2983.92
2022-08-30,FIELD-001,Labor,21339.05
2022-08-30,FIELD-001,Maintenance,2466.91
2022/08/30,FIELD-001,Other,3664.29
2022-08-30,FIELD-001,Production,37013.09
2022-08-30,FIELD-001,Transportation,13588.56
2022-08-30,FIELD-001,Utilities,5755.06
2022-08-30,FIELD-002,Energy,2944.61
2022-08-30,FIELD-002,Labor,17628.4
2022-08-30,FIELD-002,Maintenance,0.0
2022-08-30,FIELD-002,Other,8405.75
2022-08-30,FIELD-002,Production,28189.75
20220830,FIELD-002,Transportation,9018.57
2022-08-30,FIELD-002,Utilities,6196.58
2022-08-30,FIELD-003,Energy,2989.68
2022-08-30,FIELD-003,Labor,10794.87
2022-08-30,FIELD-003,Maintenance,0.0
2022-08-30,FIELD-003,Other,7195.7
2022-08-30,FIELD-003,Production,13093.7
2022-08-30,FIELD-003,Transportation,2881.23
2022-08-30,FIELD-003,Utilities,6943.88
2022-08-30,FIELD-004,Energy,2948.87
2022-08-30,FIELD-004,Labor,11831.36
2022-08-30,FIELD-004,Maintenance,0.0
2022-08-30,FIELD-004,Other,4324.09
2022-08-30,FIELD-004,Production,15784.11
2022/08/30,FIELD-004,Transportation,4177.51
2022-08-30,FIELD-004,Utilities,6487.21
2022-08-31,FIELD-001,Energy,3021.23
2022-08-31,FIELD-001,Labor,21991.59
2022-08-31,FIELD-001,Maintenance,0.0
2022-08-31,FIELD-001,Other,5949.44
20220831,FIELD-001,Production,38161.7
2022/08/31,FIELD-001,Transportation,13936.39
2022-08-31,FIELD-001,Utilities,5146.96
2022-08-31,FIELD-002,Energy,3001.57
2022-08-31,FIELD-002,Labor,17229.23
2022-08-31,FIELD-002,Maintenance,0.0
2022-08-31,FIELD-002,Other,2421.46
2022-08-31,FIELD-002,Production,27018.84
2022-08-31,FIELD-002,Transportation,8450.67
2022-08-31,FIELD-002,Utilities,6015.02
2022-08-31,FIELD-003,Energy,3008.93
2022-08-31,FIELD-003,Labor,11128.48
2022/08/31,FIELD-003,Maintenance,0.0
2022-08-31,FIELD-003,Other,2353.73
2022-08-31,FIELD-003,Production,12957.62
2022/08/31,FIELD-003,Transportation,3018.81
2022/08/31,FIELD-003,Utilities,6562.24
2022-08-31,FIELD-004,Energy,3031.28
2022-08-31,FIELD-004,Labor,12254.11
2022-08-31,FIELD-004,Maintenance,0.0
2022-08-31,FIELD-004,Other,4216.26
2022-08-31,FIELD-004,Production,15606.53
2023-13-45,FIELD-004,Transportation,4046.46
2022-08-31,FIELD-004,Utilities,6537.12
2022-09-01,FIELD-001,Energy,2966.59
2022-09-01,FIELD-001,Labor,21805.03
2022-09-01,FIELD-001,Maintenance,0.0
2022-09-01,FIELD-001,Other,5190.81
2022-09-01,FIELD-001,Production,37166.9
20220901,FIELD-001,Transportation,11539.51
2022-09-01,FIELD-001,utilities ,5429.48
2022-09-01,FIELD-002,Energy,2926.97
2022-09-01,FIELD-002,Labor,16559.35
2022-09-01,FIELD-002,Maintenance,0.0
2022-09-01,FIELD-002,Other,4265.02
2022/09/01,FIELD-002,Production,27717.77
2022-09-01,FIELD-002,Transportation,8699.63
2022-09-01,FIELD-002,Utilities,5919.05
2022-09-01,FIELD-003,Energy,2900.59
2022-09-01,FIELD-003,Labor,10993.1
2022-09-01,FIELD-003,Maintenance,0.0
2022-09-01,FIELD-003,Other,3363.87
2022-09-01,FIELD-003,Production,12234.07
2022-09-01,FIELD-003,Transportation,2783.67
2022-09-01,FIELD-003,Utilities,5628.89
2022-09-01,FIELD-004,Energy,2920.11
2022-09-01,FIELD-004,Labor,12120.55
2022-09-01,FIELD-004,MAINTENANCE,0.0
2022-09-01,FIELD-004,Other,3721.03
01-Sep-2022,FIELD-004,Production,15472.36
2022-09-01,FIELD-004,Transportation,3964.24
20220901,FIELD-004,Utilities,5918.38
2022-09-02,FIELD-001,Energy,2988.85
2022-09-02,FIELD-001,Labor,20800.63
2022-09-02,FIELD-001,Maintenance,0.0
2022-09-02,FIELD-001,Other,4715.26
2022-09-02,FIELD-001,Production,38052.96
2022-09-02,FIELD-001,Transportation,12571.98
